home_team,date,plays
WSH,20091104,"[(""Arenas 2' Driving Layup (32 PTS)"", 23.5), (""O'Neal 17' Jump Shot (4 PTS) (Wade 5 AST)"", 22.2), (""MISS Butler 3' Layup"", 28.1), (""'Richardson REBOUND (Off:0 Def:9)'"", 20.3), (""Wade 20' Jump Shot (39 PTS)"", 34.0), (""MISS Arenas 5' Jump Shot"", 26.8)]"
NJ,20091104,[]
NY,20091104,[]
MIN,20091104,"[(""MISS Pecherov 24' 3PT Jump Shot"", 22.8), (""MISS Gomes 24' 3PT Jump Shot"", 44.5), (""MISS Jefferson 25' 3PT Jump Shot"", 94.2)]"
HOU,20091104,"[(""MISS Fisher 26' 3PT Jump Shot"", 20.6), (""MISS World Peace 14' Pullup Jump Shot"", 20.7), (""Brooks 26' 3PT Pullup Jump Shot (13 PTS)"", 27.6), (""MISS Scola 21' Jump Shot"", 30.4), (""'Hayes REBOUND (Off:4 Def:9)'"", 20.3), (""World Peace 25' 3PT Jump Shot (15 PTS) (Bryant 4 AST)"", 44.2), (""Ariza 27' 3PT Jump Shot (15 PTS) (Landry 1 AST)"", 33.7), (""''"", 50.0)]"
NO,20091104,"[(""'MISS B. Brown  3PT Jump Shot'"", 20.2), (""MISS Stojakovic 25' 3PT Jump Shot"", 21.0), (""MISS Barea 26' 3PT Jump Shot"", 28.0), (""'MISS Paul  Layup'"", 25.2), (""Stojakovic 25' 3PT Jump Shot (3 PTS) (West 4 AST)"", 37.8), (""MISS Paul 39' 3PT Jump Shot"", 50.2), (""''"", 50.0)]"
SAC,20091104,[]
GS,20091104,[]
CLE,20091105,"[(""James 25' 3PT Jump Shot (25 PTS)"", 21.2), (""MISS Salmons 2' Layup"", 21.0), (""MISS Williams 26' 3PT Jump Shot"", 42.2), (""MISS Salmons 25' 3PT Jump Shot"", 29.2), (""MISS Williams 11' Running Bank Shot"", 34.4), (""MISS James 2' Layup"", 93.4)]"
UTAH,20091105,[]
CHA,20091106,[]
IND,20091106,[]
ORL,20091106,[]
PHI,20091106,"[(""Iguodala 27' 3PT Jump Shot (15 PTS) (Green 4 AST)"", 30.7), (""MISS Alston 26' 3PT Jump Shot"", 27.6), (""MISS Iguodala 19' Jump Shot"", 23.7), (""MISS Najera 10' Jump Shot"", 28.4)]"
BOS,20091106,"[(""MISS Pierce 26' 3PT Jump Shot"", 20.8), (""MISS Wallace 25' 3PT Jump Shot"", 21.2)]"
MIA,20091106,[]
MIN,20091106,[]
NO,20091106,[]
NY,20091106,[]
HOU,20091106,[]
GS,20091106,[]
LAL,20091106,[]
POR,20091106,[]
ATL,20091107,[]
NJ,20091107,[]
CHI,20091107,"[(""MISS Murray 26' 3PT Jump Shot"", 35.6), (""MISS Murray 26' 3PT Jump Shot"", 40.8)]"
DAL,20091107,[]
MIL,20091107,[]
UTAH,20091107,[]
LAC,20091107,"[(""Butler 25' 3PT Step Back Jump Shot (15 PTS) (Davis 5 AST)"", 21.4)]"
DET,20091108,"[(""MISS Iguodala 24' 3PT Jump Shot"", 20.7)]"
WSH,20091108,[]
OKC,20091108,[]
POR,20091108,[]
SAC,20091108,[]
LAL,20091108,[]
