home_team,date,plays
DET,20101029,"[(""MISS Gordon 29' 3PT Jump Shot"", 21.4), (""'Villanueva  3PT Jump Shot (12 PTS) (Gordon 1 AST)'"", 62.5), (""'Green  Driving Layup (21 PTS)'"", 76.5)]"
MIA,20101029,[]
MIN,20101029,[]
NOH,20101029,[]
DAL,20101029,"[(""MISS Kidd 29' 3PT Jump Shot"", 20.9), (""MISS Terry 24' 3PT Jump Shot"", 26.8), (""Gay 10' Running Bank Shot (21 PTS)"", 23.2), (""Nowitzki 18' Jump Shot (27 PTS) (Kidd 10 AST)"", 26.2), (""MISS Mayo 9' Running Jump Shot"", 29.1), (""MISS Terry 21' Jump Shot"", 32.9), (""'Gasol REBOUND (Off:5 Def:9)'"", 21.7), (""MISS Gay 18' Jump Shot"", 40.3)]"
GSW,20101029,[]
PHO,20101029,[]
ATL,20101030,[]
CLE,20101030,"[(""MISS Gibson 49' 3PT Jump Shot"", 48.7)]"
NYK,20101030,"[(""Miller 26' 3PT Jump Shot (17 PTS) (Aldridge 3 AST)"", 29.5), (""MISS Chandler 25' 3PT Jump Shot"", 33.5), (""MISS Miller 25' 3PT Jump Shot"", 27.5), (""MISS Aldridge 19' Jump Shot"", 25.8), (""'MISS Fields  3PT Jump Shot'"", 41.7), (""'Batum REBOUND (Off:0 Def:3)'"", 20.4), (""MISS Roy 15' Jump Shot"", 33.6), (""'Aldridge REBOUND (Off:5 Def:4)'"", 22.1), (""MISS Felton 5' Jump Shot"", 36.5)]"
IND,20101030,[]
CHI,20101030,"[(""MISS Hamilton 26' 3PT Jump Shot"", 24.1)]"
MEM,20101030,[]
HOU,20101030,[]
MIL,20101030,[]
SAS,20101030,"[(""'MISS Jefferson  3PT Jump Shot'"", 29.1)]"
NJN,20101031,[]
LAC,20101031,[]
OKC,20101031,[]
LAL,20101031,[]
CHI,20101101,[]
SAC,20101101,"[(""'MISS Barbosa  3PT Jump Shot'"", 33.4)]"
LAC,20101101,[]
CLE,20101102,[]
WAS,20101102,"[(""Martin 26' 3PT Jump Shot (6 PTS) (Wall 12 AST)"", 48.7), (""''"", 50.0)]"
DET,20101102,[]
MIA,20101102,[]
NYK,20110328,"[(""Douglas 6' Jump Shot (12 PTS) (Anthony 2 AST)"", 20.7), (""Richardson 25' 3PT Jump Shot (22 PTS)"", 38.7), (""MISS Anthony 11' Jump Shot"", 45.0), (""MISS Anthony 2' Putback Layup"", 48.0), (""''"", 50.0)]"
MIL,20101102,[]
LAL,20101102,[]
ATL,20101103,[]
NJN,20101103,"[(""MISS Harris 2' Driving Layup"", 21.8), (""MISS Harris 6' Driving Jump Shot"", 22.1), (""Lopez 5' Hook Shot (17 PTS)"", 21.5), (""'MISS Wallace  3PT Jump Shot'"", 37.9), (""MISS Jackson 25' 3PT Jump Shot"", 39.3), (""MISS Harris 8' Running Jump Shot"", 26.2), (""MISS Outlaw 10' Jump Shot"", 30.7), (""MISS Lopez 2' Tip Shot"", 35.1), (""MISS Outlaw 18' Jump Shot"", 36.4)]"
ORL,20101103,[]
PHI,20101103,[]
BOS,20101103,"[(""Garnett 1' Layup (12 PTS) (Rondo 13 AST)"", 21.1), (""Delfino 1' Driving Layup (10 PTS) (Jennings 4 AST)"", 29.8), (""MISS Rondo 19' Jump Shot"", 48.0), (""''"", 50.0)]"
HOU,20101103,"[(""Brooks 26' 3PT Jump Shot (18 PTS) (Budinger 2 AST)"", 21.6), (""Paul 25' 3PT Jump Shot (15 PTS)"", 24.3), (""Martin 25' 3PT Jump Shot (18 PTS)"", 20.9), (""Paul 13' Fadeaway Jumper (19 PTS) (Belinelli 1 AST)"", 20.3), (""MISS Brooks 30' 3PT Jump Shot"", 31.3)]"
DEN,20101103,"[(""MISS Kidd 25' 3PT Jump Shot"", 23.3), (""Butler 25' 3PT Jump Shot (16 PTS) (Nowitzki 3 AST)"", 31.1), (""MISS Billups 24' 3PT Jump Shot"", 27.0), (""MISS Nowitzki 19' Jump Shot"", 20.2), (""MISS Anthony 22' Jump Shot"", 76.5)]"
UTA,20101103,[]
PHO,20101103,"[(""'Jefferson  3PT Jump Shot (26 PTS) (Ginobili 5 AST)'"", 36.0), (""MISS Nash 11' Turnaround Jump Shot"", 21.1), (""MISS Warrick 5' Jump Shot"", 23.9)]"
GSW,20101103,[]
LAC,20101103,[]
SAC,20101103,[]
CHI,20101104,[]
POR,20101104,"[(""MISS Roy 1' Driving Layup"", 21.7), (""'Aldridge REBOUND (Off:1 Def:3)'"", 20.4), (""MISS Roy 10' Step Back Jump Shot"", 34.3), (""'Camby REBOUND (Off:4 Def:5)'"", 23.8), (""Miller 2' Layup (16 PTS) (Camby 3 AST)"", 34.8), (""MISS Durant 17' Jump Shot"", 29.0), (""MISS Westbrook 2' Tip Shot"", 29.8), (""Ibaka 1' Tip Shot (11 PTS)"", 29.8), (""MISS Roy 23' Jump Shot"", 48.0), (""''"", 50.0)]"
IND,20101105,"[(""MISS Granger 18' Jump Shot"", 26.1)]"
ORL,20101105,[]
PHI,20101105,"[(""'MISS Nocioni  3PT Jump Shot'"", 20.6)]"
DET,20101105,[]
NYK,20101105,[]
BOS,20101105,"[(""Deng 25' 3PT Jump Shot (18 PTS) (Rose 8 AST)"", 30.1), (""MISS Garnett 19' Jump Shot"", 27.5), (""MISS Gibson 17' Jump Shot"", 30.9), (""'Garnett REBOUND (Off:0 Def:8)'"", 20.6), (""''"", 50.0)]"
MIN,20101105,[]
NOH,20101105,"[(""MISS Ariza 25' 3PT Jump Shot"", 21.7), (""MISS Wade 27' 3PT Jump Shot"", 24.7), (""'MISS Jones  3PT Jump Shot'"", 31.3), (""MISS Paul 10' Jump Shot"", 21.4), (""Ariza 24' 3PT Jump Shot (13 PTS) (Paul 19 AST)"", 28.0), (""MISS House 24' 3PT Jump Shot"", 40.8)]"
PHO,20101105,"[(""Mayo 25' 3PT Jump Shot (17 PTS) (Randolph 3 AST)"", 22.0), (""MISS Turkoglu 26' 3PT Jump Shot"", 28.9), (""Turkoglu 25' 3PT Jump Shot (18 PTS) (Nash 7 AST)"", 29.7), (""Gay 22' Jump Shot (16 PTS) (Gasol 3 AST)"", 22.2), (""Richardson 24' 3PT Jump Shot (24 PTS) (Nash 8 AST)"", 38.0), (""Gay 12' Jump Shot (18 PTS)"", 23.0), (""MISS Richardson 14' Jump Shot"", 31.8), (""'Turkoglu REBOUND (Off:1 Def:2)'"", 21.1), (""Conley 5' Running Jump Shot (12 PTS)"", 34.8), (""MISS Frye 25' 3PT Jump Shot"", 69.1), (""'Richardson  Alley Oop Layup (29 PTS) (Hill 4 AST)'"", 48.0), (""''"", 50.0)]"
DEN,20101105,[]
GSW,20101105,[]
LAL,20101105,[]
CHA,20101106,"[(""Richardson 1' Driving Layup (14 PTS)"", 20.2), (""MISS Diaw 26' 3PT Jump Shot"", 48.7), (""'MISS Augustin  3PT Jump Shot'"", 48.7)]"
WAS,20101106,"[(""Hinrich 24' 3PT Jump Shot (21 PTS) (Arenas 3 AST)"", 23.4)]"
MIA,20101106,[]
MIL,20101106,[]
SAS,20101106,"[(""MISS Ginobili 25' 3PT Jump Shot"", 24.0), (""Battier 24' 3PT Jump Shot (14 PTS) (Scola 2 AST)"", 27.9), (""Ginobili 16' Step Back Jump Shot (26 PTS)"", 30.7), (""MISS Smith 7' Running Jump Shot"", 45.0), (""MISS Ginobili 21' Jump Shot"", 48.0), (""''"", 50.0)]"
DAL,20101106,[]
UTA,20101106,"[(""Gordon 1' Driving Slam Dunk (25 PTS)"", 33.9), (""MISS D. Williams 21' Jump Shot"", 48.0), (""MISS D. Williams 25' 3PT Jump Shot"", 50.2), (""''"", 50.0)]"
POR,20101106,[]
SAC,20101106,[]
NYK,20101107,"[(""Holiday 25' 3PT Jump Shot (17 PTS)"", 20.7)]"
ATL,20101107,"[(""MISS Richardson 25' 3PT Jump Shot"", 32.7), (""MISS Johnson 10' Driving Jump Shot"", 20.6), (""MISS Horford 1' Tip Shot"", 20.7), (""Nash 17' Fadeaway Jumper (15 PTS)"", 26.0), (""MISS Crawford 24' 3PT Jump Shot"", 42.4), (""Crawford 20' Jump Shot (11 PTS)"", 24.6), (""Frye 11' Turnaround Jump Shot (8 PTS) (Nash 15 AST)"", 34.0), (""MISS Johnson 8' Driving Jump Shot"", 31.6)]"
DET,20101107,"[(""MISS Ellis 24' 3PT Jump Shot"", 26.9), (""MISS Curry 26' 3PT Jump Shot"", 33.9)]"
HOU,20101107,[]
OKC,20101107,[]
LAL,20101107,[]
CHA,20101108,[]
ORL,20101108,"[(""Williams 24' 3PT Jump Shot (8 PTS) (Redick 3 AST)"", 20.1), (""MISS Bibby 24' 3PT Jump Shot"", 20.2)]"
TOR,20101108,[]
CHI,20101108,"[(""MISS Korver 25' 3PT Jump Shot"", 22.0), (""'MISS Afflalo  3PT Jump Shot'"", 43.0)]"
MEM,20101108,[]
DAL,20101108,"[(""'Terry  3PT Jump Shot (17 PTS) (Kidd 9 AST)'"", 30.5), (""MISS Allen 18' Jump Shot"", 27.8), (""MISS Garnett 5' Jump Shot"", 31.8), (""'Nowitzki REBOUND (Off:1 Def:6)'"", 21.0), (""Nowitzki 16' Jump Shot (25 PTS) (Kidd 10 AST)"", 34.9), (""MISS Rondo 24' 3PT Jump Shot"", 71.6), (""MISS Garnett 22' Turnaround Jump Shot"", 48.0)]"
IND,20101109,[]
NJN,20101109,"[(""Jamison 25' 3PT Jump Shot (15 PTS) (Sessions 5 AST)"", 24.2), (""MISS Morrow 25' 3PT Jump Shot"", 20.7)]"
MIA,20101109,"[(""'MISS Miles  3PT Jump Shot'"", 80.1), (""Millsap 6' Jump Shot (44 PTS)"", 48.0), (""''"", 50.0)]"
MIL,20101109,[]
NOH,20101109,[]
POR,20101109,[]
LAL,20101109,[]
ATL,20101110,[]
ORL,20101110,[]
TOR,20101110,"[(""'MISS Weems  3PT Jump Shot'"", 30.3), (""Thomas 1' Slam Dunk (10 PTS) (Jackson 3 AST)"", 20.3), (""MISS Bargnani 26' 3PT Jump Shot"", 32.8)]"
WAS,20101110,[]
CLE,20101110,[]
NYK,20101110,"[(""Wright 25' 3PT Jump Shot (13 PTS) (Ellis 6 AST)"", 30.9), (""MISS Douglas 24' 3PT Jump Shot"", 36.3), (""MISS Gallinari 25' 3PT Jump Shot"", 38.3), (""MISS Gallinari 4' Jump Shot"", 26.6), (""MISS Williams 3' Jump Shot"", 21.7), (""Wright 1' Layup (15 PTS)"", 21.8), (""MISS Chandler 26' 3PT Jump Shot"", 40.8)]"
MEM,20101110,[]
OKC,20101110,[]
SAS,20101110,[]
SAC,20101110,[]
MIA,20101111,[]
CHI,20101111,[]
DEN,20101111,"[(""MISS Bryant 26' 3PT Jump Shot"", 21.1)]"
ATL,20101112,"[(""MISS D. Williams 26' 3PT Jump Shot"", 24.3), (""MISS Williams 1' Running Layup"", 22.8), (""Millsap 19' Jump Shot (11 PTS) (D. Williams 11 AST)"", 24.4), (""'MISS Horford Free Throw 1 of 2'"", 22.7)]"
IND,20101112,"[(""MISS Budinger 24' 3PT Jump Shot"", 20.1), (""Martin 26' 3PT Jump Shot (17 PTS) (Budinger 2 AST)"", 21.9), (""MISS Posey 26' 3PT Jump Shot"", 20.5), (""MISS Collison 26' 3PT Jump Shot"", 48.7)]"
ORL,20101112,"[(""Pietrus 24' 3PT Jump Shot (21 PTS) (Lewis 4 AST)"", 33.3), (""Weems 25' 3PT Jump Shot (14 PTS) (Jack 2 AST)"", 48.0)]"
WAS,20101112,[]
MIN,20101112,[]
DAL,20101112,[]
PHO,20101112,[]
OKC,20101112,"[(""MISS Roy 25' 3PT Step Back Jump Shot"", 22.0), (""'MISS Batum  3PT Jump Shot'"", 31.8), (""Westbrook 2' Driving Layup (34 PTS)"", 23.7), (""'MISS Fernandez  3PT Jump Shot'"", 80.1)]"
LAC,20101112,"[(""'Villanueva  3PT Jump Shot (27 PTS) (Hamilton 2 AST)'"", 20.1), (""'Villanueva  3PT Jump Shot (30 PTS) (Hamilton 3 AST)'"", 26.1), (""Gordon 18' Jump Shot (28 PTS)"", 22.1), (""MISS Prince 12' Turnaround Jump Shot"", 21.1), (""MISS Hamilton 18' Jump Shot"", 21.5), (""Hamilton 14' Jump Shot (11 PTS)"", 24.9), (""Butler 27' 3PT Jump Shot (10 PTS) (Gordon 5 AST)"", 44.3), (""'Stuckey Free Throw 1 of 2 (12 PTS)'"", 20.2), (""'Stuckey Free Throw 2 of 2 (13 PTS)'"", 20.6), (""MISS Hamilton 18' Running Jump Shot"", 43.9), (""''"", 50.0)]"
CHA,20101113,"[(""MISS D. Williams 27' 3PT Jump Shot"", 38.8), (""Mohammed 1' Layup (22 PTS) (Diaw 2 AST)"", 21.9), (""'MISS Augustin  Layup'"", 23.7), (""D. Williams 7' Driving Jump Shot (17 PTS)"", 93.4), (""MISS Jackson 34' 3PT Jump Shot"", 96.0)]"
NJN,20101113,"[(""MISS Morrow 24' 3PT Jump Shot"", 22.1), (""'Lopez Free Throw 1 of 2 (22 PTS)'"", 25.9), (""'Lopez Free Throw 2 of 2 (23 PTS)'"", 23.4), (""Nelson 8' Fadeaway Jumper (13 PTS)"", 58.4), (""MISS Harris 34' 3PT Running Jump Shot"", 86.5)]"
CLE,20101113,[]
MIA,20101113,[]
CHI,20101113,[]
MEM,20101113,"[(""Pierce 26' 3PT Jump Shot (24 PTS) (Rondo 12 AST)"", 20.8), (""Gay 8' Pullup Jump Shot (18 PTS)"", 32.7), (""''"", 50.0)]"
NOH,20101113,[]
MIL,20101113,[]
SAS,20101113,[]
ATL,20101114,[]
SAC,20101114,[]
OKC,20101114,[]
NYK,20101114,[]
LAL,20101114,"[(""MISS Brown 26' 3PT Jump Shot"", 22.1)]"
CHA,20101115,"[(""'Augustin  Layup (9 PTS)'"", 29.5), (""MISS Beasley 4' Jump Shot"", 33.0), (""Beasley 1' Putback Layup (28 PTS)"", 33.0), (""'Wallace Free Throw 1 of 2 (24 PTS)'"", 20.6), (""'MISS W. Johnson Free Throw 1 of 2'"", 28.4), (""MISS Tolliver 36' 3PT Jump Shot"", 48.7)]"
ORL,20101115,[]
DAL,20101115,"[(""Nowitzki 25' 3PT Jump Shot (24 PTS)"", 20.5), (""'MISS Paul  3PT Jump Shot'"", 24.6), (""'Kidd  3PT Jump Shot (16 PTS) (Nowitzki 2 AST)'"", 25.6), (""Terry 17' Jump Shot (24 PTS) (Nowitzki 3 AST)"", 22.9), (""Ariza 24' 3PT Jump Shot (13 PTS) (Paul 9 AST)"", 32.6), (""Terry 18' Turnaround Jump Shot (26 PTS) (Kidd 6 AST)"", 32.4), (""MISS West 5' Jump Shot"", 26.6), (""MISS Ariza 24' 3PT Jump Shot"", 54.4), (""MISS Ariza 25' 3PT Jump Shot"", 62.5), (""MISS Okafor 25' 3PT Jump Shot"", 48.7)]"
PHO,20101115,[]
UTA,20101115,[]
GSW,20101115,"[(""MISS Villanueva 29' 3PT Jump Shot"", 21.4)]"
LAC,20101115,[]
CLE,20101116,[]
IND,20101116,[]
WAS,20101116,[]
MEM,20101116,"[(""MISS Fernandez 25' 3PT Jump Shot"", 20.2), (""MISS Conley 24' 3PT Jump Shot"", 25.9), (""MISS Miller 14' Jump Shot"", 28.0), (""MISS Aldridge 1' Tip Shot"", 28.3), (""Batum 2' Layup (11 PTS)"", 28.3)]"
MIL,20101116,[]
HOU,20101116,[]
DEN,20101116,[]
MIA,20101117,[]
PHI,20101117,"[(""'MISS Nocioni  3PT Jump Shot'"", 24.4), (""MISS Holiday 8' Jump Shot"", 23.4), (""Weems 2' Layup (24 PTS) (DeRozan 5 AST)"", 20.3)]"
BOS,20101117,[]
DET,20101117,[]
MIN,20101117,"[(""MISS Beasley 10' Running Jump Shot"", 22.8), (""'Aminu  Alley Oop Layup (17 PTS) (Gordon 7 AST)'"", 23.3), (""Brewer 14' Jump Bank Shot (14 PTS)"", 22.0), (""MISS Telfair 12' Jump Shot"", 29.1), (""MISS Brewer 14' Jump Shot"", 33.9), (""'Love REBOUND (Off:2 Def:12)'"", 22.4), (""MISS Love 1' Layup"", 34.1), (""'Beasley REBOUND (Off:2 Def:5)'"", 23.1), (""Beasley 15' Pullup Jump Shot (33 PTS)"", 45.0), (""'MISS Butler  3PT Jump Shot'"", 94.2)]"
NOH,20101117,"[(""'Terry  3PT Jump Shot (14 PTS) (Kidd 8 AST)'"", 21.2), (""Belinelli 25' 3PT Jump Shot (17 PTS) (Paul 11 AST)"", 22.2), (""MISS Barea 26' 3PT Jump Shot"", 20.2), (""MISS Barea 25' 3PT Jump Shot"", 51.0)]"
OKC,20101117,[]
UTA,20101117,[]
SAS,20101117,[]
SAC,20101117,[]
IND,20101118,[]
ORL,20101118,[]
POR,20101118,"[(""MISS Billups 26' 3PT Jump Shot"", 37.0), (""'MISS Afflalo  3PT Jump Shot'"", 48.7)]"
BOS,20101119,"[(""MISS West 25' 3PT Jump Shot"", 21.0), (""MISS Harden 2' Running Layup"", 21.6), (""MISS Westbrook 18' Jump Shot"", 23.2), (""MISS Allen 21' Jump Shot"", 34.9), (""'MISS West  3PT Jump Shot'"", 38.7)]"
PHI,20101119,[]
TOR,20101119,"[(""'MISS Battier  3PT Jump Shot'"", 21.0)]"
WAS,20101119,"[(""MISS Mayo 27' 3PT Jump Shot"", 37.8), (""MISS Conley 26' 3PT Jump Shot"", 44.3)]"
MIA,20101119,"[(""MISS Jackson 25' 3PT Jump Shot"", 29.0)]"
MIN,20101119,[]
NOH,20101119,[]
UTA,20101119,[]
DAL,20101119,"[(""MISS Watson 25' 3PT Jump Shot"", 23.1), (""Gibson 25' 3PT Jump Shot (17 PTS)"", 25.5), (""MISS Korver 25' 3PT Jump Shot"", 28.8), (""Korver 20' Jump Shot (12 PTS) (Rose 6 AST)"", 20.8), (""MISS Nowitzki 19' Jump Shot"", 21.0)]"
SAC,20101119,"[(""MISS Landry 4' Jump Shot"", 20.7), (""MISS Outlaw 25' 3PT Jump Shot"", 20.5)]"
GSW,20101119,"[(""MISS Curry 26' 3PT Jump Shot"", 20.5)]"
CHA,20101120,[]
IND,20101120,"[(""'MISS Posey  3PT Jump Shot'"", 21.5), (""MISS Carter 27' 3PT Jump Shot"", 21.3), (""MISS Nelson 25' 3PT Jump Shot"", 28.8), (""Howard 4' Running Jump Shot (25 PTS)"", 22.0), (""MISS Ford 26' 3PT Jump Shot"", 40.1), (""Posey 26' 3PT Jump Shot (5 PTS) (Hibbert 3 AST)"", 43.4), (""Nelson 11' Jump Shot (10 PTS)"", 33.3), (""MISS Posey 26' 3PT Jump Shot"", 49.4)]"
ATL,20101120,"[(""MISS Johnson 26' 3PT Jump Shot"", 39.7)]"
MEM,20101120,"[(""'MISS Gay  3PT Jump Shot'"", 22.7), (""MISS James 16' Jump Shot"", 20.8), (""MISS Conley 26' 3PT Jump Shot"", 27.6), (""MISS Randolph 1' Layup"", 20.1), (""MISS Gay 2' Layup"", 20.9), (""Randolph 1' Layup (21 PTS)"", 20.9), (""James 1' Dunk (29 PTS) (House 4 AST)"", 35.1), (""Gay 13' Pullup Jump Shot (15 PTS)"", 48.0)]"
MIL,20101120,"[(""Harden 25' 3PT Jump Shot (23 PTS) (Ibaka 1 AST)"", 25.0), (""MISS Collison 2' Layup"", 20.1), (""MISS Jennings 4' Jump Shot"", 26.7), (""MISS Bogut 1' Tip Shot"", 26.7), (""MISS Westbrook 15' Jump Shot"", 23.4), (""MISS Jennings 22' Jump Shot"", 35.6), (""MISS Mbah a Moute 3' Tip Shot"", 36.2), (""MISS Jennings 27' 3PT Jump Shot"", 36.3), (""MISS Jennings 26' 3PT Jump Shot"", 43.0), (""MISS Bogut 84' 3PT Hook Shot"", 96.0)]"
SAS,20101120,[]
DEN,20101120,"[(""'MISS Farmar  3PT Jump Shot'"", 20.3), (""MISS Farmar 24' 3PT Jump Shot"", 21.2), (""MISS Lopez 2' Layup"", 27.4)]"
POR,20101120,"[(""MISS Fernandez 24' 3PT Jump Shot"", 21.1)]"
LAC,20101120,[]
TOR,20101121,"[(""Allen 25' 3PT Jump Shot (19 PTS) (Pierce 5 AST)"", 21.7), (""MISS Weems 25' 3PT Jump Shot"", 20.2), (""MISS Allen 25' 3PT Jump Shot"", 26.8), (""MISS Garnett 22' Jump Shot"", 20.3), (""MISS Bargnani 37' 3PT Jump Shot"", 42.6), (""MISS Weems 24' 3PT Jump Shot"", 48.0), (""MISS Barbosa 2' Layup"", 64.2), (""'Johnson Free Throw 1 of 2 (16 PTS)'"", 39.1), (""'Johnson Free Throw 2 of 2 (17 PTS)'"", 36.7), (""MISS Pierce 16' Fadeaway Jumper"", 93.4)]"
DET,20101121,"[(""MISS Hamilton 20' Jump Shot"", 23.1), (""Villanueva 1' Driving Layup (25 PTS) (Stuckey 5 AST)"", 26.3), (""'MISS Blatche  3PT Jump Shot'"", 49.4), (""''"", 50.0)]"
SAC,20101121,"[(""Ariza 25' 3PT Jump Shot (16 PTS) (Paul 12 AST)"", 22.0), (""MISS Greene 24' 3PT Jump Shot"", 32.9), (""West 17' Jump Shot (15 PTS) (Paul 13 AST)"", 20.3)]"
LAL,20101121,[]
ATL,20101122,[]
MIA,20101122,[]
OKC,20101122,"[(""MISS Ridnour 24' 3PT Jump Shot"", 31.2), (""MISS Beasley 11' Jump Shot"", 24.1), (""Love 1' Layup (24 PTS)"", 24.8), (""MISS Durant 11' Fadeaway Jumper"", 27.7), (""Green 25' 3PT Jump Shot (22 PTS) (Sefolosha 3 AST)"", 44.4), (""MISS Beasley 5' Jump Shot"", 24.5)]"
HOU,20101122,[]
SAS,20101122,"[(""Pietrus 25' 3PT Jump Shot (9 PTS) (Redick 3 AST)"", 20.1), (""Parker 25' 3PT Jump Shot (24 PTS) (Ginobili 8 AST)"", 20.4), (""Jefferson 24' 3PT Jump Shot (8 PTS) (Ginobili 9 AST)"", 23.9), (""Lewis 25' 3PT Jump Shot (14 PTS) (Nelson 5 AST)"", 26.6), (""Ginobili 26' 3PT Step Back Jump Shot (20 PTS)"", 31.1), (""MISS Pietrus 25' 3PT Jump Shot"", 35.7)]"
UTA,20101122,[]
GSW,20101122,[]
LAC,20101122,"[(""'MISS Aminu  3PT Jump Shot'"", 23.6), (""MISS Aminu 24' 3PT Jump Shot"", 36.7), (""MISS Griffin 1' Layup"", 21.6), (""Griffin 2' Putback Layup (24 PTS)"", 21.7), (""MISS Gordon 3' Finger Roll Layup"", 31.8), (""'Gomes REBOUND (Off:2 Def:3)'"", 20.9), (""Gomes 1' Tip Shot (2 PTS)"", 31.8), (""MISS Belinelli 27' 3PT Jump Shot"", 48.0), (""MISS West 4' Jump Shot"", 31.6)]"
IND,20101123,[]
NJN,20101123,"[(""MISS Harris 25' 3PT Jump Shot"", 49.4), (""''"", 50.0)]"
WAS,20101123,"[(""MISS Arenas 26' 3PT Jump Shot"", 21.2), (""MISS Young 26' 3PT Jump Shot"", 36.3), (""'Wall Free Throw 1 of 3 (23 PTS)'"", 22.4), (""'Wall Free Throw 2 of 3 (24 PTS)'"", 28.4), (""'Wall Free Throw 3 of 3 (25 PTS)'"", 33.4), (""MISS Turner 38' 3PT Jump Shot"", 49.4), (""''"", 50.0)]"
NYK,20101123,"[(""Stoudemire 4' Turnaround Jump Shot (17 PTS) (Felton 9 AST)"", 23.5)]"
DAL,20101123,[]
LAL,20101123,[]
CHA,20101124,"[(""Chandler 26' 3PT Jump Shot (21 PTS) (Felton 13 AST)"", 22.3), (""Thomas 2' Layup (25 PTS) (Augustin 7 AST)"", 20.5), (""MISS Thomas 12' Jump Shot"", 26.7), (""MISS Stoudemire 5' Jump Shot"", 23.0), (""MISS Jackson 2' Dunk"", 33.0)]"
CLE,20101124,"[(""MISS Williams 18' Jump Shot"", 22.6), (""MISS Gibson 26' 3PT Jump Shot"", 34.1), (""MISS Salmons 18' Jump Shot"", 25.6), (""MISS Gibson 25' 3PT Jump Shot"", 41.5), (""'Maggette REBOUND (Off:0 Def:8)'"", 20.3), (""Williams 15' Jump Shot (25 PTS)"", 48.0)]"
TOR,20101124,[]
BOS,20101124,[]
ORL,20101124,[]
MEM,20101124,[]
MIN,20101124,"[(""MISS Parker 24' 3PT Jump Shot"", 24.3), (""MISS Ridnour 6' Jump Shot"", 43.9), (""''"", 50.0)]"
OKC,20101124,[]
HOU,20101124,[]
PHO,20101124,"[(""Richardson 25' 3PT Jump Shot (16 PTS) (Frye 2 AST)"", 21.5), (""MISS Rose 4' Jump Shot"", 23.0), (""'Johnson  Layup (12 PTS) (Rose 7 AST)'"", 24.3), (""MISS Hill 14' Jump Shot"", 48.0), (""''"", 50.0)]"
UTA,20101124,[]
ATL,20101125,[]
LAC,20101125,[]
CHA,20101126,[]
ORL,20101126,[]
BOS,20101126,[]
DET,20101126,[]
MIA,20101126,[]
IND,20101126,"[(""MISS Durant 26' 3PT Jump Shot"", 20.7), (""MISS Dunleavy 24' 3PT Jump Shot"", 21.5), (""MISS Durant 25' 3PT Jump Shot"", 31.4), (""Ford 1' Driving Layup (2 PTS)"", 22.6), (""MISS Hibbert 2' Layup"", 31.6), (""'PACERS Rebound'"", 20.8), (""MISS Durant 21' Step Back Jump Shot"", 48.0), (""''"", 50.0)]"
SAS,20101126,[]
