home_team,date,plays
MEM,20171026,"[(""Conley 28' 3PT Jump Shot (16 PTS) (Gasol 3 AST)"", 21.6), (""MISS Matthews 25' 3PT Jump Shot"", 23.6), (""MISS Conley 26' 3PT Jump Shot"", 22.8), (""MISS Smith Jr. 26' 3PT Jump Shot"", 40.8)]"
MIL,20171026,[]
POR,20171026,"[(""MISS Lillard 29' 3PT Pullup Jump Shot"", 29.3), (""MISS Beverley 25' 3PT Pullup Jump Shot"", 26.6), (""Nurkic 5' Turnaround Fadeaway Bank Jump Shot (12 PTS)"", 24.8), (""Griffin 1' Driving Finger Roll Layup (22 PTS)"", 26.8), (""McCollum 17' Pullup Jump Shot (22 PTS) (Aminu 2 AST)"", 30.9), (""MISS Gallinari 27' 3PT Jump Shot"", 54.4), (""Griffin 25' 3PT Pullup Jump Shot (25 PTS)"", 94.2)]"
SAC,20171026,"[(""'Moore  3PT Jump Shot (12 PTS) (Clark 1 AST)'"", 20.7), (""Cousins 25' 3PT Jump Shot (37 PTS) (Holiday 7 AST)"", 29.2)]"
CHO,20171027,[]
ORL,20171027,[]
ATL,20171027,[]
NYK,20171027,[]
MIN,20171027,"[(""MISS George 25' 3PT Jump Shot"", 20.4), (""MISS Anthony 25' 3PT Jump Shot"", 40.8)]"
GSW,20171027,"[(""'MISS Iguodala  3PT Jump Shot'"", 21.5), (""MISS Wall 25' 3PT Pullup Jump Shot"", 39.7), (""'MISS Meeks  3PT Jump Shot'"", 48.7)]"
LAL,20171027,[]
NOP,20171028,[]
MIA,20171028,[]
CHI,20171028,[]
MEM,20171028,[]
DAL,20171028,"[(""'MISS Ferrell Free Throw 1 of 2'"", 37.0)]"
UTA,20171028,[]
POR,20171028,"[(""MISS Warren 26' 3PT Jump Shot"", 21.4), (""MISS Warren 1' Driving Layup"", 21.1), (""MISS Chriss 18' Jump Shot"", 24.2)]"
LAC,20171028,[]
ATL,20171029,[]
IND,20171029,"[(""Oladipo 1' Driving Finger Roll Layup (19 PTS)"", 21.4), (""Green 26' 3PT Jump Shot (8 PTS) (Ginobili 5 AST)"", 29.6), (""MISS Oladipo 1' Driving Layup"", 25.5), (""Green 1' Reverse Layup (10 PTS) (Gasol 5 AST)"", 26.7), (""MISS Collison 26' 3PT Jump Shot"", 43.1), (""MISS Young 11' Driving Layup"", 26.3), (""Oladipo 29' 3PT Jump Shot (23 PTS)"", 57.1), (""MISS Aldridge 19' Jump Shot"", 55.8), (""MISS Mills 26' 3PT Jump Shot"", 48.7)]"
BRK,20171029,[]
CHO,20171029,[]
SAC,20171029,[]
CLE,20171029,[]
GSW,20171029,"[(""MISS Curry 26' 3PT Turnaround Jump Shot"", 26.8)]"
BOS,20171030,[]
MIA,20171030,"[(""MISS Wiggins 4' Driving Finger Roll Layup"", 21.6), (""Wiggins 1' Tip Layup Shot (17 PTS)"", 21.7), (""Waiters 2' Driving Layup (26 PTS)"", 37.8), (""'MISS Towns  3PT Jump Shot'"", 50.3), (""''"", 50.0)]"
NYK,20171030,"[(""MISS Harris 30' 3PT Jump Shot"", 20.6)]"
HOU,20171030,[]
MEM,20171030,"[(""MISS Williams 25' 3PT Jump Shot"", 22.5), (""MISS Conley 25' 3PT Pullup Jump Shot"", 25.2), (""Evans 28' 3PT Jump Shot (19 PTS) (Brooks 3 AST)"", 20.9), (""MISS Walker 26' 3PT Pullup Jump Shot"", 27.6), (""MISS Conley 27' 3PT Jump Shot"", 39.8), (""MISS Gasol 26' 3PT Jump Shot"", 32.0)]"
NOP,20171030,[]
UTA,20171030,[]
POR,20171030,[]
LAC,20171030,[]
IND,20171031,[]
BRK,20171031,[]
MIL,20171031,[]
LAL,20171031,[]
CHO,20171101,[]
CLE,20171101,[]
PHI,20171101,[]
WAS,20171101,"[(""Beal 26' 3PT Jump Shot (37 PTS) (Wall 6 AST)"", 20.3), (""'MISS Oubre Jr.  3PT Jump Shot'"", 21.6), (""'Warren  3PT Jump Shot (37 PTS) (Booker 5 AST)'"", 23.2)]"
BOS,20171101,[]
MIA,20171101,[]
NYK,20171101,[]
MEM,20171101,"[(""MISS Ross 19' Pullup Jump Shot"", 23.7), (""Gasol 5' Driving Floating Bank Jump Shot (22 PTS)"", 26.4), (""'Gordon  3PT Step Back Jump Shot (19 PTS) (Fournier 3 AST)'"", 41.9), (""MISS Chalmers 1' Running Layup"", 34.0), (""MISS Chalmers 26' 3PT Jump Shot"", 56.2), (""'Isaac REBOUND (Off:1 Def:3)'"", 20.8), (""MISS Brooks 25' 3PT Running Jump Shot"", 71.8)]"
NOP,20171101,"[(""Wiggins 10' Floating Jump Shot (18 PTS)"", 20.5), (""MISS Wiggins 13' Turnaround Jump Shot"", 23.7), (""MISS Davis 11' Fadeaway Jumper"", 25.8), (""MISS Allen 2' Layup"", 28.1), (""Butler 20' Jump Shot (19 PTS)"", 32.4)]"
DEN,20171101,[]
UTA,20171101,"[(""'Sefolosha  3PT Jump Shot (15 PTS) (Ingles 5 AST)'"", 29.4), (""MISS Rubio 18' Jump Shot"", 26.4), (""Lillard 2' Driving Layup (28 PTS)"", 30.0), (""MISS Sefolosha 3' Dunk"", 25.9), (""Gobert 2' Dunk (14 PTS)"", 25.9), (""MISS Lillard 28' 3PT Jump Shot"", 46.2), (""'Ingles REBOUND (Off:1 Def:5)'"", 23.3), (""MISS Lillard 16' Floating Jump Shot"", 48.0), (""''"", 50.0)]"
LAC,20171101,[]
SAS,20171102,[]
POR,20171102,"[(""MISS Caldwell-Pope 25' 3PT Jump Shot"", 35.3), (""MISS Nurkic 2' Driving Floating Jump Shot"", 20.2), (""Kuzma 2' Driving Hook Shot (22 PTS)"", 26.5), (""Lillard 1' Driving Layup (29 PTS)"", 29.1), (""MISS Caldwell-Pope 11' Pullup Jump Shot"", 33.0), (""Caldwell-Pope 25' 3PT Turnaround Jump Shot (14 PTS) (Ball 4 AST)"", 33.4), (""Lillard 30' 3PT Pullup Jump Shot (32 PTS)"", 49.4), (""MISS Kuzma 27' 3PT Jump Shot"", 48.7)]"
DET,20171103,[]
ORL,20171103,[]
PHI,20171103,"[(""MISS Young 24' 3PT Step Back Jump Shot"", 20.5), (""MISS Embiid 25' 3PT Jump Shot"", 23.0), (""MISS Young 27' 3PT Jump Shot"", 21.9), (""Covington 27' 3PT Jump Shot (22 PTS) (Simmons 9 AST)"", 26.6), (""Redick 26' 3PT Jump Shot (25 PTS) (Simmons 10 AST)"", 30.1)]"
WAS,20171103,[]
ATL,20171103,[]
NYK,20171103,[]
DAL,20171103,[]
SAS,20171103,[]
DEN,20171103,"[(""Richardson 25' 3PT Pullup Jump Shot (7 PTS) (Dragic 7 AST)"", 30.6), (""MISS Jokic 25' 3PT Step Back Jump Shot"", 40.5), (""MISS Barton 4' Layup"", 28.2), (""Harris 11' Hook Shot (10 PTS)"", 29.9), (""Waiters 3' Driving Layup (15 PTS)"", 34.0), (""'MISS Millsap Free Throw 1 of 2'"", 21.3), (""'Millsap Free Throw 1 of 3 (25 PTS)'"", 24.5), (""'Millsap Free Throw 2 of 3 (26 PTS)'"", 25.9), (""'Millsap Free Throw 3 of 3 (27 PTS)'"", 23.4), (""MISS Waiters 23' Pullup Jump Shot"", 93.4)]"
UTA,20171103,[]
OKC,20171103,"[(""'Horford  3PT Jump Shot (18 PTS) (Smart 5 AST)'"", 28.3), (""MISS Westbrook 25' 3PT Pullup Jump Shot"", 21.1)]"
LAL,20171103,[]
LAC,20171104,[]
DET,20171104,[]
CHI,20171104,"[(""MISS Moore 25' 3PT Jump Shot"", 22.6), (""Valentine 26' 3PT Jump Shot (16 PTS)"", 28.1), (""MISS Cousins 25' 3PT Jump Shot"", 29.2), (""Davis 1' Alley Oop Dunk (25 PTS) (Holiday 6 AST)"", 20.4), (""MISS Moore 25' 3PT Jump Shot"", 40.4), (""MISS Lopez 2' Cutting Layup Shot"", 38.7), (""'Lopez REBOUND (Off:3 Def:5)'"", 22.7), (""MISS Lopez 1' Putback Layup"", 38.7), (""'Davis REBOUND (Off:2 Def:12)'"", 22.7), (""MISS Holiday 22' Fadeaway Jumper"", 42.9), (""MISS Lopez 6' Jump Shot"", 48.0), (""''"", 50.0)]"
MIN,20171104,[]
DEN,20171104,[]
CLE,20171105,"[(""MISS Frye 25' 3PT Jump Shot"", 71.6), (""MISS Wade 2' Tip Layup Shot"", 37.8)]"
LAC,20171105,"[(""MISS Williams 28' 3PT Jump Shot"", 20.6), (""'Richardson  3PT Jump Shot (12 PTS) (Dragic 6 AST)'"", 25.6), (""Whiteside 1' Alley Oop Dunk (21 PTS) (Johnson 5 AST)"", 20.2), (""'W. Johnson  Running Dunk (6 PTS) (Rivers 3 AST)'"", 34.9), (""'Dragic REBOUND (Off:1 Def:3)'"", 20.5), (""'Johnson Free Throw 1 of 2 (13 PTS)'"", 28.2), (""'Johnson Free Throw 2 of 2 (14 PTS)'"", 25.9), (""MISS Griffin 17' Fadeaway Jumper"", 64.2)]"
ORL,20171105,[]
TOR,20171105,[]
HOU,20171105,[]
SAS,20171105,[]
NYK,20171105,"[(""MISS Ntilikina 25' 3PT Jump Shot"", 22.3), (""Collison 28' 3PT Jump Shot (15 PTS) (Young 3 AST)"", 27.4), (""MISS Oladipo 27' 3PT Jump Shot"", 31.9), (""Ntilikina 26' 3PT Jump Shot (10 PTS) (Porzingis 1 AST)"", 34.0)]"
MIN,20171105,[]
POR,20171105,"[(""MISS Westbrook 25' 3PT Pullup Jump Shot"", 21.2)]"
LAL,20171105,[]
ATL,20171106,"[(""MISS Irving 25' 3PT Jump Shot"", 25.4), (""Delaney 25' 3PT Running Pull-Up Jump Shot (13 PTS)"", 31.6), (""Irving 26' 3PT Jump Shot (32 PTS) (Horford 9 AST)"", 33.9), (""MISS Schroder 17' Pullup Jump Shot"", 23.2), (""MISS Irving 25' 3PT Pullup Jump Shot"", 28.1), (""MISS Dedmon 16' Jump Shot"", 26.5), (""'Tatum  3PT Jump Shot (21 PTS) (Smart 5 AST)'"", 29.3)]"
PHO,20171106,[]
GSW,20171106,[]
CLE,20171107,[]
IND,20171107,"[(""'Collison  3PT Jump Shot (12 PTS) (Bogdanovic 1 AST)'"", 21.2), (""Davis 15' Jump Shot (37 PTS)"", 21.1), (""MISS Turner 20' Jump Shot"", 34.4)]"
WAS,20171107,[]
NYK,20171107,"[(""'MISS Monk  3PT Jump Shot'"", 29.2), (""Porzingis 27' 3PT Jump Shot (26 PTS) (Ntilikina 8 AST)"", 32.4), (""MISS Monk 24' 3PT Jump Shot"", 27.8), (""MISS Williams 25' 3PT Jump Shot"", 41.1), (""MISS Hardaway Jr. 1' Driving Layup"", 22.9), (""MISS Walker 25' 3PT Jump Shot"", 50.0), (""Porzingis 2' Driving Finger Roll Layup (28 PTS)"", 21.1), (""MISS Monk 26' 3PT Jump Shot"", 36.3)]"
TOR,20171107,[]
SAS,20171107,[]
DEN,20171107,[]
UTA,20171107,[]
POR,20171107,"[(""MISS McCollum 26' 3PT Step Back Jump Shot"", 32.2), (""MISS Turner 2' Driving Layup"", 21.5), (""MISS McCollum 19' Pullup Jump Shot"", 64.2)]"
SAC,20171107,[]
DET,20171108,[]
ORL,20171108,[]
BOS,20171108,[]
PHO,20171108,[]
GSW,20171108,[]
WAS,20171109,[]
TOR,20171109,"[(""MISS Anunoby 26' 3PT Jump Shot"", 20.9), (""'MISS Holiday  3PT Jump Shot'"", 20.4), (""Lowry 26' 3PT Jump Shot (18 PTS) (DeRozan 8 AST)"", 23.1), (""MISS Holiday 27' 3PT Step Back Jump Shot"", 27.3), (""MISS Cousins 26' 3PT Jump Shot"", 21.4)]"
HOU,20171109,"[(""MISS Harden 5' Driving Finger Roll Layup"", 20.8), (""Capela 1' Alley Oop Dunk (16 PTS) (Harden 13 AST)"", 21.1)]"
SAC,20171109,"[(""Temple 25' 3PT Jump Shot (7 PTS) (Fox 7 AST)"", 20.4), (""MISS Covington 25' 3PT Jump Shot"", 29.3), (""MISS Embiid 3' Hook Shot"", 23.7), (""Fox 19' Pullup Jump Shot (11 PTS)"", 40.0), (""MISS Embiid 18' Jump Shot"", 78.5)]"
DEN,20171109,[]
DET,20171110,"[(""MISS Jackson 22' Jump Shot"", 20.2), (""MISS Bazemore 16' Pullup Jump Shot"", 22.3), (""MISS Schroder 8' Jump Shot"", 22.3), (""Collins 1' Alley Oop Dunk (16 PTS) (Schroder 10 AST)"", 22.7), (""Jackson 28' 3PT Pullup Jump Shot (17 PTS)"", 39.7), (""MISS Belinelli 26' 3PT Jump Shot"", 32.2)]"
BOS,20171110,"[(""MISS Walker 27' 3PT Jump Shot"", 26.5), (""Marc Morris 21' Jump Shot (14 PTS) (Rozier 4 AST)"", 23.6), (""MISS Walker 19' Step Back Jump Shot"", 55.8), (""MISS Walker 85' 3PT Jump Shot"", 48.7)]"
CHI,20171110,[]
OKC,20171110,[]
SAS,20171110,"[(""MISS Mills 25' 3PT Jump Shot"", 30.9), (""MISS Green 28' 3PT Jump Shot"", 21.3)]"
PHO,20171110,[]
UTA,20171110,"[(""Waiters 24' 3PT Jump Shot (14 PTS) (Dragic 3 AST)"", 22.8), (""MISS Burks 25' 3PT Jump Shot"", 27.1)]"
POR,20171110,"[(""MISS Lillard 24' 3PT Jump Shot"", 20.8), (""MISS Russell 25' 3PT Pullup Jump Shot"", 20.9), (""MISS Turner 24' 3PT Jump Shot"", 33.0), (""MISS Hollis-Jefferson 17' Turnaround Jump Shot"", 22.2), (""Russell 21' Pullup Jump Shot (18 PTS)"", 23.5), (""Russell 1' Driving Finger Roll Layup (20 PTS)"", 21.1)]"
WAS,20171111,[]
NOP,20171111,[]
NYK,20171111,[]
HOU,20171111,[]
DAL,20171111,"[(""MISS Barnes 25' 3PT Jump Shot"", 22.0), (""MISS Matthews 28' 3PT Jump Shot"", 28.6), (""MISS Barnes 24' 3PT Jump Shot"", 45.0)]"
MIL,20171111,[]
SAS,20171111,[]
GSW,20171111,[]
DEN,20171111,[]
PHO,20171111,"[(""MISS Butler 31' 3PT Jump Bank Shot"", 25.8)]"
UTA,20171111,[]
BOS,20171112,"[(""MISS Lowry 29' 3PT Jump Shot"", 21.3), (""MISS Smart 12' Turnaround Fadeaway Shot"", 23.5), (""MISS DeRozan 18' Pullup Jump Shot"", 36.9), (""'Tatum REBOUND (Off:1 Def:6)'"", 20.5), (""MISS DeRozan 10' Turnaround Fadeaway Shot"", 76.5)]"
DET,20171112,[]
IND,20171112,[]
OKC,20171112,[]
WAS,20171113,[]
NYK,20171113,"[(""MISS Frye 25' 3PT Jump Shot"", 21.8), (""Frye 26' 3PT Jump Shot (9 PTS) (James 12 AST)"", 24.8), (""'MISS Smith  3PT Jump Shot'"", 32.6), (""James 27' 3PT Step Back Jump Shot (23 PTS)"", 35.0)]"
MIL,20171113,[]
NOP,20171113,"[(""MISS Moore 26' 3PT Jump Shot"", 24.1), (""'Cavanaugh  3PT Jump Shot (16 PTS) (Schroder 5 AST)'"", 23.1), (""Miller 25' 3PT Jump Shot (18 PTS) (Nelson 2 AST)"", 20.4), (""Belinelli 25' 3PT Jump Shot (14 PTS) (Cavanaugh 2 AST)"", 26.5), (""Holiday 25' 3PT Jump Shot (13 PTS) (Miller 1 AST)"", 21.1), (""MISS Schroder 16' Jump Shot"", 20.8), (""Miller 24' 3PT Jump Shot (21 PTS) (Holiday 5 AST)"", 44.1), (""MISS Miller 26' 3PT Jump Shot"", 29.3), (""MISS Bazemore 26' 3PT Jump Shot"", 96.0)]"
PHO,20171113,[]
UTA,20171113,[]
POR,20171113,[]
GSW,20171113,[]
LAC,20171113,"[(""MISS Redick 27' 3PT Jump Shot"", 21.4), (""MISS Rivers 28' 3PT Step Back Jump Shot"", 20.6), (""MISS Saric 26' 3PT Jump Shot"", 23.6), (""Williams 25' 3PT Jump Shot (30 PTS) (Griffin 5 AST)"", 21.8), (""Embiid 2' Cutting Layup Shot (32 PTS) (Simmons 4 AST)"", 21.6), (""MISS Griffin 13' Step Back Jump Shot"", 26.0), (""MISS Embiid 2' Layup"", 30.0), (""Covington 25' 3PT Jump Shot (27 PTS) (Saric 2 AST)"", 51.3), (""MISS Williams 26' 3PT Jump Shot"", 48.8)]"
BRK,20171114,[]
HOU,20171114,[]
DAL,20171114,[]
ATL,20171115,[]
MIA,20171115,[]
NYK,20171115,"[(""MISS Hardaway Jr. 2' Driving Layup"", 22.4), (""Hardaway Jr. 27' 3PT Jump Shot (22 PTS)"", 29.4)]"
CHO,20171115,[]
MEM,20171115,"[(""'MISS Parsons  3PT Jump Shot'"", 20.5), (""MISS Gasol 28' 3PT Jump Shot"", 40.8)]"
MIL,20171115,"[(""MISS Tolliver 28' 3PT Jump Shot"", 20.2), (""'Bradley  3PT Jump Shot (26 PTS) (Harris 2 AST)'"", 21.4), (""MISS Antetokounmpo 13' Fadeaway Jumper"", 21.1), (""Bledsoe 15' Pullup Jump Shot (12 PTS)"", 30.7)]"
MIN,20171115,[]
NOP,20171115,[]
OKC,20171115,[]
POR,20171115,"[(""MISS Fournier 27' 3PT Pullup Jump Shot"", 23.5)]"
LAL,20171115,"[(""MISS Kuzma 26' 3PT Jump Shot"", 22.9)]"
BOS,20171116,"[(""Durant 26' 3PT Jump Shot (24 PTS) (Green 5 AST)"", 24.1), (""'MISS Brown  3PT Jump Shot'"", 25.8), (""MISS Curry 25' 3PT Pullup Jump Shot"", 29.2), (""MISS Irving 28' 3PT Jump Shot"", 25.2), (""MISS Durant 26' 3PT Jump Shot"", 31.9), (""MISS Thompson 26' 3PT Jump Shot"", 32.7), (""MISS Iguodala 6' Layup"", 21.7), (""Thompson 27' 3PT Jump Shot (13 PTS) (Curry 5 AST)"", 38.5), (""MISS Thompson 25' 3PT Jump Shot"", 37.6), (""MISS Irving 3' Driving Finger Roll Layup"", 28.1), (""MISS Green 25' 3PT Jump Shot"", 42.5), (""'Brown REBOUND (Off:3 Def:4)'"", 21.0), (""MISS Durant 16' Fadeaway Jumper"", 28.4)]"
PHO,20171116,[]
IND,20171117,"[(""MISS Oladipo 28' 3PT Jump Shot"", 21.8), (""'Collison  3PT Jump Shot (14 PTS) (Oladipo 3 AST)'"", 22.9), (""MISS Jackson 28' 3PT Jump Shot"", 26.1), (""Stephenson 28' 3PT Jump Shot (12 PTS)"", 26.0)]"
WAS,20171117,"[(""MISS Oubre Jr. 25' 3PT Jump Shot"", 20.9), (""MISS Beal 25' 3PT Jump Shot"", 21.0), (""MISS Wall 26' 3PT Jump Shot"", 34.2), (""MISS Beal 17' Jump Shot"", 42.0)]"
BRK,20171117,[]
