gameid,home_team,away_team,date,excitement_score,comeback_score,mvp,lvp,play_by_play
ATL,DET,20151027,4.2,1.8,Kentavious Caldwell-Pope (DET): +13.7%,Jeff Teague (ATL): -15.4%,"[(""MISS Drummond 2' Driving Layup"""," '2.6%'), ('Bazemore REBOUND (Off:0 Def:1)', '1.3%'), (""Marc Morris 13' Step Back Jump Shot (2 PTS) (Drummond 1 AST)"", '2.5%'), (""Millsap 12' Step Back Jump Shot (2 PTS) (Korver 1 AST)"", '2.5%'), (""Caldwell-Pope 9' Driving Floating Jump Shot (2 PTS) (Ilyasova 1 AST)"", '2.5%'), (""MISS Horford 20' Jump Shot"", '2.5%'), ('Jackson REBOUND (Off:0 Def:1)', '1.5%'), (""MISS Drummond 8' Turnaround Hook Shot"", '2.3%'), ('Bazemore REBOUND (Off:0 Def:2)', '1.5%'), (""Millsap 12' Turnaround Fadeaway Bank Jump Shot (4 PTS) (Horford 1 AST)"", '2.3%'), ('Marc Morris Free Throw 1 of 2 (3 PTS)', '1.4%'), ('MISS Marc Morris Free Throw 2 of 2', '1.2%'), ('Millsap REBOUND (Off:0 Def:1)', '1.7%'), (""MISS Teague 15' Pullup Jump Shot"", '2.3%'), ('Drummond REBOUND (Off:0 Def:1)', '1.7%'), (""Jackson 24' 3PT Running Pull-Up Jump Shot (3 PTS)"", '3.8%'), (""MISS Teague 1' Driving Layup"", '2.6%'), ('Drummond REBOUND (Off:0 Def:2)', '1.9%'), (""MISS Horford 18' Jump Shot"", '2.7%'), ('Marc Morris REBOUND (Off:0 Def:1)', '1.9%'), (""MISS Drummond 6' Hook Shot"", '2.9%'), ('Bazemore REBOUND (Off:0 Def:3)', '1.9%'), (""Teague 2' Running Layup (2 PTS)"", '2.7%'), ('Drummond  Dunk (2 PTS) (Ilyasova 2 AST)', '2.8%'), (""MISS Horford 19' Jump Shot"", '2.9%'), ('Jackson REBOUND (Off:0 Def:2)', '1.9%'), ('MISS Drummond Free Throw 1 of 2', '1.7%'), ('MISS Drummond Free Throw 2 of 2', '1.5%'), ('Bazemore REBOUND (Off:0 Def:4)', '2.0%'), ('Marc Morris  Running Dunk (5 PTS)', '2.8%'), (""Millsap 14' Step Back Jump Shot (6 PTS)"", '2.8%'), (""Ilyasova 24' 3PT Jump Shot (3 PTS) (Marc Morris 1 AST)"", '4.3%'), ('Millsap Free Throw 1 of 2 (7 PTS)', '1.6%'), ('Millsap Free Throw 2 of 2 (8 PTS)', '1.3%'), (""Marc Morris 20' Fadeaway Jumper (7 PTS) (Jackson 1 AST)"", '2.5%'), ('MISS Sefolosha  3PT Jump Shot', '4.2%'), ('Marc Morris REBOUND (Off:0 Def:2)', '1.9%'), (""Caldwell-Pope 24' 3PT Jump Shot (5 PTS) (Jackson 2 AST)"", '4.0%'), (""MISS Teague 13' Fadeaway Jumper"", '2.2%'), ('Splitter REBOUND (Off:1 Def:0)', '1.3%'), ('Splitter  Putback Layup (2 PTS)', '2.2%'), (""MISS Marc Morris 1' Driving Layup"", '2.5%'), ('Marc Morris REBOUND (Off:1 Def:2)', '1.6%'), ('MISS Marc Morris  Putback Layup', '2.5%'), ('Sefolosha REBOUND (Off:0 Def:1)', '1.6%'), (""MISS Caldwell-Pope 11' Pullup Jump Shot"", '2.5%'), ('Sefolosha REBOUND (Off:0 Def:2)', '1.6%'), (""MISS Splitter 1' Driving Finger Roll Layup"", '2.7%'), ('Millsap REBOUND (Off:1 Def:1)', '1.5%'), ('Millsap  Putback Layup (10 PTS)', '2.7%'), (""Jackson 9' Driving Floating Jump Shot (5 PTS) (Marc Morris 2 AST)"", '3.0%'), ('Jackson Free Throw 1 of 1 (6 PTS)', '1.4%'), (""Schroder 1' Cutting Layup Shot (2 PTS) (Millsap 1 AST)"", '2.6%'), (""MISS Johnson 21' Jump Shot"", '2.9%'), ('Sefolosha REBOUND (Off:0 Def:3)', '1.8%'), (""MISS Sefolosha 19' Pullup Jump Shot"", '3.0%'), ('Drummond REBOUND (Off:0 Def:3)', '1.8%'), ('Drummond  Alley Oop Layup (4 PTS) (Jackson 3 AST)', '3.0%'), (""Sefolosha 1' Running Layup (2 PTS)"", '2.9%'), (""MISS Marc Morris 25' 3PT Jump Shot"", '4.8%'), ('Patterson REBOUND (Off:0 Def:1)', '2.0%'), (""MISS Schroder 2' Driving Layup"", '3.2%'), ('Splitter REBOUND (Off:2 Def:0)', '2.1%'), (""MISS Millsap 8' Driving Floating Jump Shot"", '3.2%'), ('Schroder REBOUND (Off:1 Def:0)', '2.1%'), (""MISS Millsap 24' 3PT Jump Shot"", '5.3%'), ('Caldwell-Pope REBOUND (Off:0 Def:1)', '2.1%'), (""Schroder 2' Driving Layup (4 PTS) (Patterson 1 AST)"", '3.3%'), (""MISS Marc Morris 22' Step Back Jump Shot"", '3.2%'), ('HAWKS Rebound', '2.0%'), ('Schroder  Driving Layup (6 PTS)', '3.5%'), ('Patterson  3PT Jump Shot (3 PTS) (Schroder 1 AST)', '5.8%'), (""MISS Schroder 2' Driving Layup"", '3.5%'), ('Pistons Rebound', '1.0%'), (""MISS Blake 36' 3PT Running Jump Shot"", '6.8%'), ('Pistons Rebound', '0.2%'), (""MISS Muscala 15' Jump Shot"", '3.9%'), ('Ilyasova REBOUND (Off:0 Def:1)', '2.2%'), (""MISS Johnson 15' Pullup Jump Shot"", '3.8%'), ('Korver REBOUND (Off:0 Def:1)', '2.3%'), (""Schroder 2' Driving Layup (8 PTS)"", '3.8%'), (""MISS Korver 15' Jump Shot"", '3.7%'), ('Baynes REBOUND (Off:0 Def:1)', '2.3%'), (""Horford 24' 3PT Jump Shot (3 PTS) (Schroder 2 AST)"", '5.9%'), (""Blake 24' 3PT Jump Shot (3 PTS) (Johnson 1 AST)"", '5.8%'), (""MISS Bazemore 1' Cutting Layup Shot"", '3.7%'), ('Baynes REBOUND (Off:0 Def:2)', '2.4%'), (""MISS Baynes 7' Hook Shot"", '3.5%'), ('Bazemore REBOUND (Off:0 Def:5)', '2.3%'), (""Horford 5' Driving Hook Shot (5 PTS)"", '3.6%'), (""MISS Ilyasova 24' 3PT Jump Shot"", '5.7%'), ('Bazemore REBOUND (Off:0 Def:6)', '2.1%'), (""Johnson 24' 3PT Jump Shot (3 PTS) (Blake 1 AST)"", '5.7%'), ('MISS Bazemore  Driving Finger Roll Layup', '3.7%'), ('Baynes REBOUND (Off:0 Def:3)', '2.2%'), (""MISS Blake 1' Running Finger Roll Layup"", '4.0%'), ('Muscala REBOUND (Off:0 Def:1)', '2.2%'), ('MISS Horford Free Throw 1 of 2', '2.2%'), ('Horford Free Throw 2 of 2 (6 PTS)', '2.0%'), (""MISS Blake 25' 3PT Jump Shot"", '6.3%'), ('Johnson REBOUND (Off:1 Def:0)', '2.2%'), (""MISS Meeks 12' Driving Floating Jump Shot"", '3.9%'), ('Meeks REBOUND (Off:1 Def:0)', '2.3%'), ('MISS Meeks  Putback Layup', '3.9%'), ('Splitter REBOUND (Off:2 Def:1)', '2.3%'), (""Teague 16' Pullup Jump Shot (4 PTS)"", '3.7%'), (""Ilyasova 26' 3PT Jump Shot (6 PTS) (Johnson 2 AST)"", '6.1%'), ('Teague  Driving Layup (6 PTS)', '3.8%'), (""MISS Blake 24' 3PT Jump Shot"", '6.2%'), ('Sefolosha REBOUND (Off:0 Def:4)', '2.7%'), (""MISS Korver 25' 3PT Jump Shot"", '6.3%'), ('Drummond REBOUND (Off:0 Def:4)', '2.7%'), (""Teague 2' Running Layup (8 PTS) (Sefolosha 1 AST)"", '3.9%'), ('MISS Ilyasova  3PT Pullup Jump Shot', '6.4%'), ('Sefolosha REBOUND (Off:0 Def:5)', '2.7%'), (""MISS Caldwell-Pope 18' Pullup Jump Shot"", '4.2%'), ('Pistons Rebound', '2.6%'), (""Marc Morris 25' 3PT Jump Shot (10 PTS) (Caldwell-Pope 1 AST)"", '6.6%'), (""MISS Schroder 26' 3PT Jump Shot"", '6.8%'), ('Splitter REBOUND (Off:3 Def:1)', '2.8%'), (""MISS Splitter 1' Putback Layup"", '4.2%'), ('Jackson REBOUND (Off:0 Def:3)', '2.8%'), (""MISS Jackson 25' 3PT Pullup Jump Shot"", '6.5%'), ('Millsap REBOUND (Off:1 Def:2)', '2.7%'), (""MISS Teague 1' Cutting Layup Shot"", '4.0%'), ('Marc Morris REBOUND (Off:1 Def:3)', '2.7%'), (""MISS Drummond 5' Floating Jump Shot"", '3.9%'), ('Drummond REBOUND (Off:1 Def:4)', '2.6%'), (""Drummond 1' Putback Layup (6 PTS)"", '3.9%'), (""MISS Splitter 1' Driving Layup"", '4.2%'), ('Marc Morris REBOUND (Off:1 Def:4)', '2.9%'), (""Caldwell-Pope 25' 3PT Jump Shot (8 PTS) (Jackson 4 AST)"", '6.5%'), (""Teague 19' Pullup Jump Shot (10 PTS)"", '3.9%'), (""MISS Marc Morris 19' Step Back Jump Shot"", '3.9%'), ('Johnson REBOUND (Off:2 Def:0)', '2.6%'), (""Johnson 6' Floating Jump Shot (5 PTS)"", '3.9%'), (""Horford 14' Jump Shot (8 PTS)"", '3.9%'), (""Johnson 1' Driving Layup (7 PTS)"", '4.0%'), (""MISS Teague 2' Driving Layup"", '4.2%'), ('Drummond REBOUND (Off:1 Def:5)', '2.5%'), ('Caldwell-Pope  Running Dunk (10 PTS) (Drummond 2 AST)', '4.4%'), (""MISS Teague 24' 3PT Jump Shot"", '7.3%'), ('Jackson REBOUND (Off:0 Def:4)', '2.6%'), (""MISS Caldwell-Pope 24' 3PT Jump Shot"", '9.3%'), ('Marc Morris REBOUND (Off:2 Def:4)', '4.7%'), (""MISS Korver 26' 3PT Jump Shot"", '6.7%'), ('Drummond REBOUND (Off:1 Def:6)', '4.3%'), (""MISS Teague 16' Pullup Jump Shot"", '4.3%'), ('Marc Morris REBOUND (Off:2 Def:5)', '3.8%'), (""MISS Drummond 5' Hook Shot"", '4.5%'), ('Marc Morris REBOUND (Off:3 Def:5)', '3.6%'), (""MISS Marc Morris 1' Putback Layup"", '4.5%'), ('Millsap REBOUND (Off:1 Def:3)', '3.6%'), (""MISS Marc Morris 25' 3PT Jump Shot"", '7.5%'), ('Pistons Rebound', '3.4%'), (""MISS Jackson 15' Turnaround Fadeaway Bank Jump Shot"", '4.7%'), ('Teague REBOUND (Off:0 Def:1)', '3.1%'), (""MISS Millsap 1' Layup"", '4.7%'), ('Pistons Rebound', '3.1%'), (""Ilyasova 24' 3PT Jump Shot (9 PTS)"", '7.7%'), (""MISS Bazemore 25' 3PT Jump Shot"", '7.6%'), ('Caldwell-Pope REBOUND (Off:0 Def:2)', '2.8%'), (""MISS Drummond 10' Turnaround Hook Shot"", '4.6%'), ('HAWKS Rebound', '2.8%'), (""MISS Teague 25' 3PT Jump Shot"", '7.5%'), ('Drummond REBOUND (Off:1 Def:7)', '2.9%'), (""Jackson 2' Driving Reverse Layup (8 PTS)"", '4.5%'), (""Caldwell-Pope 19' Pullup Jump Shot (12 PTS) (Drummond 3 AST)"", '4.1%'), ('Caldwell-Pope Free Throw 1 of 1 (13 PTS)', '1.9%'), (""Horford 3' Driving Layup (10 PTS)"", '3.7%'), ('Horford Free Throw 1 of 1 (11 PTS)', '2.0%'), (""Caldwell-Pope 26' 3PT Pullup Jump Shot (16 PTS)"", '6.4%'), (""Korver 20' Pullup Jump Shot (2 PTS) (Horford 2 AST)"", '3.8%'), (""MISS Marc Morris 19' Step Back Jump Shot"", '4.0%'), ('Drummond REBOUND (Off:2 Def:7)', '2.4%'), (""Drummond 1' Putback Layup (8 PTS)"", '4.0%'), ('MISS Millsap  3PT Jump Shot', '6.2%'), ('Drummond REBOUND (Off:2 Def:8)', '2.1%'), (""MISS Drummond 8' Hook Bank Shot"", '3.4%'), ('Millsap REBOUND (Off:1 Def:4)', '2.0%'), (""Millsap 25' 3PT Jump Shot (13 PTS) (Teague 1 AST)"", '6.2%'), (""Ilyasova 1' Driving Layup (11 PTS) (Jackson 5 AST)"", '4.3%'), (""Caldwell-Pope 24' 3PT Jump Shot (19 PTS) (Marc Morris 3 AST)"", '5.3%'), (""MISS Korver 25' 3PT Jump Shot"", '4.7%'), ('Jackson REBOUND (Off:0 Def:5)', '1.5%'), (""Ilyasova 16' Fadeaway Jumper (13 PTS) (Marc Morris 4 AST)"", '2.3%'), (""MISS Millsap 24' 3PT Jump Shot"", '3.3%'), ('Ilyasova REBOUND (Off:0 Def:2)', '1.0%'), ('Drummond Free Throw 1 of 2 (9 PTS)', '1.0%'), ('MISS Drummond Free Throw 2 of 2', '0.6%'), ('Sefolosha REBOUND (Off:0 Def:6)', '0.8%'), ('Splitter  Dunk (4 PTS) (Sefolosha 2 AST)', '1.5%'), (""MISS Johnson 24' 3PT Jump Shot"", '2.4%'), ('Millsap REBOUND (Off:1 Def:5)', '1.2%'), (""Schroder 25' 3PT Jump Shot (11 PTS) (Millsap 2 AST)"", '3.8%'), (""Jackson 25' 3PT Pullup Jump Shot (11 PTS)"", '4.3%'), (""Millsap 2' Reverse Layup (15 PTS) (Sefolosha 3 AST)"", '1.9%'), ('Drummond Free Throw 1 of 2 (10 PTS)', '1.2%'), ('Drummond Free Throw 2 of 2 (11 PTS)', '1.2%'), (""MISS Schroder 25' 3PT Jump Shot"", '3.4%'), ('Johnson REBOUND (Off:2 Def:1)', '1.1%'), ('Drummond Free Throw 1 of 2 (12 PTS)', '0.8%'), ('Drummond Free Throw 2 of 2 (13 PTS)', '0.8%'), ('Schroder  3PT Jump Shot (14 PTS) (Millsap 3 AST)', '2.2%'), (""Marc Morris 20' Pullup Jump Shot (12 PTS)"", '1.7%'), (""MISS Horford 24' 3PT Jump Shot"", '2.4%'), ('Caldwell-Pope REBOUND (Off:0 Def:3)', '0.8%'), (""MISS Drummond 1' Driving Layup"", '1.1%'), ('Johnson REBOUND (Off:3 Def:1)', '0.8%'), (""MISS Johnson 1' Putback Layup"", '1.1%'), ('Drummond REBOUND (Off:3 Def:8)', '0.8%'), (""Drummond 1' Tip Layup Shot (15 PTS)"", '1.1%'), (""Millsap 24' 3PT Jump Shot (18 PTS) (Schroder 3 AST)"", '1.5%'), (""MISS Caldwell-Pope 6' Driving Floating Jump Shot"", '1.2%'), ('Drummond REBOUND (Off:4 Def:8)', '0.8%'), ('Drummond  Tip Dunk Shot (17 PTS)', '1.2%'), (""MISS Schroder 24' 3PT Jump Shot"", '1.7%'), ('Sefolosha REBOUND (Off:1 Def:6)', '0.5%'), (""Horford 1' Layup (13 PTS) (Patterson 2 AST)"", '1.1%'), (""MISS Marc Morris 51' 3PT Running Jump Shot"", '1.5%'), ('Pistons Rebound', '0.1%'), ('Baynes  Dunk (2 PTS) (Ilyasova 3 AST)', '1.2%'), (""Schroder 2' Driving Finger Roll Layup (16 PTS)"", '0.9%'), ('Schroder Free Throw 1 of 2 (17 PTS)', '1.0%'), ('Schroder Free Throw 2 of 2 (18 PTS)', '0.7%'), ('Baynes  Dunk (4 PTS) (Blake 2 AST)', '1.8%'), (""MISS Meeks 19' Jump Shot"", '1.0%'), ('Schroder REBOUND (Off:1 Def:1)', '0.7%'), (""MISS Johnson 13' Pullup Jump Shot"", '0.9%'), ('Scott REBOUND (Off:0 Def:1)', '0.7%'), (""Meeks 1' Driving Layup (2 PTS) (Blake 3 AST)"", '0.9%'), (""Horford 18' Jump Shot (15 PTS) (Bazemore 1 AST)"", '0.6%'), (""MISS Ilyasova 25' 3PT Jump Shot"", '1.1%'), ('Bazemore REBOUND (Off:0 Def:7)', '0.6%'), (""MISS Schroder 21' Pullup Jump Shot"", '1.1%'), ('Ilyasova REBOUND (Off:0 Def:3)', '0.6%'), (""Baynes 16' Jump Shot (6 PTS) (Blake 4 AST)"", '0.8%'), (""MISS Scott 25' 3PT Jump Shot"", '1.0%'), ('Baynes REBOUND (Off:0 Def:4)', '0.2%'), (""MISS Millsap 24' 3PT Jump Shot"", '1.0%'), ('Meeks REBOUND (Off:1 Def:1)', '0.2%'), ('MISS Blake  3PT Jump Shot', '0.3%'), ('Teague REBOUND (Off:0 Def:2)', '0.2%'), (""Scott 1' Finger Roll Layup (2 PTS) (Schroder 4 AST)"", '0.4%'), (""MISS Marc Morris 19' Jump Shot"", '0.5%'), ('Baynes REBOUND (Off:1 Def:4)', '0.3%'), ('MISS Baynes  Tip Layup Shot', '0.5%'), ('Ilyasova REBOUND (Off:1 Def:3)', '0.3%'), ('MISS Ilyasova  Putback Layup', '0.4%'), ('Korver REBOUND (Off:0 Def:2)', '0.3%'), (""Scott 1' Reverse Layup (4 PTS) (Teague 2 AST)"", '0.7%'), (""MISS Marc Morris 15' Turnaround Fadeaway Bank Jump Shot"", '0.8%'), ('Schroder REBOUND (Off:1 Def:2)', '0.6%'), (""MISS Millsap 19' Jump Shot"", '1.1%'), ('Pistons Rebound', '0.6%'), (""MISS Jackson 27' 3PT Pullup Jump Shot"", '0.8%'), ('Millsap REBOUND (Off:1 Def:6)', '0.5%'), (""Schroder 1' Driving Finger Roll Layup (20 PTS) (Teague 3 AST)"", '0.9%'), ('Marc Morris Free Throw 1 of 2 (13 PTS)', '0.5%'), ('Marc Morris Free Throw 2 of 2 (14 PTS)', '0.6%'), (""MISS Scott 25' 3PT Jump Shot"", '1.6%'), ('Jackson REBOUND (Off:0 Def:6)', '0.3%'), (""MISS Jackson 2' Driving Layup"", '0.3%'), ('Drummond REBOUND (Off:5 Def:8)', '0.3%'), (""MISS Drummond 1' Tip Layup Shot"", '0.3%'), ('Ilyasova REBOUND (Off:2 Def:3)', '0.3%'), (""MISS Ilyasova 2' Putback Layup"", '0.3%'), ('Drummond REBOUND (Off:6 Def:8)', '0.3%'), (""Ilyasova 1' Putback Layup (15 PTS)"", '0.3%'), ('MISS Teague Free Throw 1 of 2', '0.2%'), ('Teague Free Throw 2 of 2 (11 PTS)', '0.1%'), (""MISS Caldwell-Pope 24' 3PT Jump Shot"", '0.2%'), ('Horford REBOUND (Off:0 Def:1)', '0.1%'), (""Korver 25' 3PT Pullup Jump Shot (5 PTS) (Teague 4 AST)"", '0.5%'), (""MISS Jackson 9' Driving Floating Jump Shot"", '0.6%'), ('Jackson REBOUND (Off:1 Def:6)', '0.5%'), (""MISS Jackson 1' Putback Layup"", '0.6%'), ('Pistons Rebound', '0.5%'), (""MISS Johnson 9' Jump Shot"", '0.5%'), ('Marc Morris REBOUND (Off:4 Def:5)', '0.4%'), (""MISS Johnson 25' 3PT Driving Floating Jump Shot"", '0.5%'), ('Millsap REBOUND (Off:1 Def:7)', '0.4%'), ('Patterson Free Throw 1 of 2 (4 PTS)', '0.6%'), ('Patterson Free Throw 2 of 2 (5 PTS)', '0.3%'), (""Marc Morris 19' Fadeaway Jumper (16 PTS) (Johnson 3 AST)"", '0.9%'), (""MISS Millsap 1' Driving Layup"", '0.4%'), ('Drummond REBOUND (Off:6 Def:9)', '0.2%'), (""Korver 20' Pullup Jump Shot (7 PTS) (Horford 3 AST)"", '0.2%'), (""MISS Marc Morris 20' Step Back Jump Shot"", '0.3%'), ('Drummond REBOUND (Off:7 Def:9)', '0.3%'), (""MISS Drummond 1' Tip Layup Shot"", '0.3%'), ('Horford REBOUND (Off:0 Def:2)', '0.3%'), ('Teague Free Throw 1 of 2 (12 PTS)', '0.3%'), ('Teague Free Throw 2 of 2 (13 PTS)', '0.3%'), (""MISS Caldwell-Pope 25' 3PT Jump Shot"", '0.8%'), ('Drummond REBOUND (Off:8 Def:9)', '0.8%'), ('MISS Caldwell-Pope  Jump Shot', '0.7%'), ('Ilyasova REBOUND (Off:3 Def:3)', '0.7%'), ('MISS Ilyasova  Putback Layup', '0.6%'), ('Caldwell-Pope REBOUND (Off:1 Def:3)', '0.7%'), (""MISS Marc Morris 17' Pullup Jump Shot"", '0.5%'), ('Marc Morris REBOUND (Off:5 Def:5)', '0.6%'), ('MISS Ilyasova Free Throw 1 of 2', '0.1%'), ('Ilyasova Free Throw 2 of 2 (16 PTS)', '0.2%'), ('Millsap Free Throw 1 of 2 (19 PTS)', '0.1%'), ('MISS Millsap Free Throw 2 of 2', '0.1%'), ('Horford REBOUND (Off:1 Def:2)', '0.2%'), (""MISS Korver 21' Jump Shot"", '0.3%'), ('Drummond REBOUND (Off:8 Def:10)', '0.2%'), ('Drummond Free Throw 1 of 2 (18 PTS)', '0.1%'), ('MISS Drummond Free Throw 2 of 2', '0.0%'), ('Horford REBOUND (Off:1 Def:3)', '0.0%'), (""Teague 1' Running Layup (15 PTS)"", '0.1%'), ('Marc Morris Free Throw 1 of 2 (17 PTS)', '0.1%'), ('Marc Morris Free Throw 2 of 2 (18 PTS)', '0.1%'), (""Teague 25' 3PT Pullup Jump Shot (18 PTS) (Horford 4 AST)"", '0.1%'), ('Caldwell-Pope Free Throw 1 of 2 (20 PTS)', '0.2%'), ('Caldwell-Pope Free Throw 2 of 2 (21 PTS)', '0.1%'), (""MISS Teague 2' Running Layup"", '1.9%'), ('Ilyasova REBOUND (Off:3 Def:4)', '1.0%'), ('Jackson Free Throw 1 of 2 (12 PTS)', '0.0%'), ('Jackson Free Throw 2 of 2 (13 PTS)', '0.0%'), (""MISS Korver 25' 3PT Pullup Jump Shot"", '0.0%'), ('Jackson REBOUND (Off:1 Def:7)', '0.0%'), ('Jackson Free Throw 1 of 2 (14 PTS)', '0.0%'), ('Jackson Free Throw 2 of 2 (15 PTS)', '0.0%'), (""MISS Horford 24' 3PT Jump Shot"", '0.0%'), ('Drummond REBOUND (Off:8 Def:11)', '0.0%')]"
