gameid,date,away_team,home_team,box_score
320102008,20120102,ORL,DET,"[('Gordon,Ben', '38:50', '8', '.533', '2', '.667', '8', '.889', '26', '0', '3', '6', '0', '0', '5'), ('Stuckey,Rodney', '36:42', '2', '.250', '0', '.000', '10', '.769', '14', '0', '2', '4', '2', '0', '2'), ('Prince,Tayshaun', '36:37', '5', '.500', '0', '', '4', '1.000', '14', '2', '5', '2', '0', '0', '2'), ('Jerebko,Jonas', '36:16', '4', '.667', '0', '.000', '0', '.000', '8', '2', '11', '1', '0', '0', '2'), ('Monroe,Greg', '22:35', '5', '.500', '0', '', '0', '.000', '10', '6', '9', '1', '0', '0', '1'), ('Knight,Brandon', '20:33', '4', '.571', '0', '.000', '0', '', '8', '1', '1', '3', '0', '0', '3'), ('Wallace,Ben', '20:18', '0', '', '0', '', '0', '', '0', '0', '5', '0', '5', '1', '1'), ('Maxiell,Jason', '16:02', '3', '.750', '0', '', '3', '.750', '9', '0', '2', '0', '1', '1', '1'), ('Wilkins,Damien', '11:18', '0', '.000', '0', '', '0', '', '0', '0', '1', '2', '0', '1', '0'), ('Villanueva,Charlie', '0:38', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('Daye,Austin', '0:11', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('DET', '240', '31', '.500', '2', '.250', '25', '.758', '89', '11', '39', '19', '8', '3', '17')],[('Howard,Dwight', '39:56', '8', '.571', '0', '', '3', '.375', '19', '2', '7', '2', '5', '1', '3'), ('Anderson,Ryan', '31:04', '5', '.500', '1', '.200', '2', '1.000', '13', '0', '6', '0', '0', '0', '0'), ('Nelson,Jameer', '30:46', '1', '.200', '0', '.000', '2', '.667', '4', '0', '0', '5', '1', '0', '3'), ('Turkoglu,Hedo', '26:50', '4', '.571', '4', '.667', '1', '.500', '13', '1', '2', '2', '2', '1', '4'), ('Richardson,Jason', '23:19', '1', '.200', '0', '.000', '2', '1.000', '4', '0', '0', '0', '1', '0', '1'), ('Davis,Glen', '25:00', '3', '.429', '0', '', '0', '', '6', '2', '5', '2', '1', '0', '2'), ('Redick,J.J.', '24:41', '3', '.300', '0', '.000', '2', '1.000', '8', '0', '1', '4', '0', '0', '1'), ('Richardson,Quentin', '21:10', '1', '.333', '1', '.500', '0', '', '3', '1', '4', '2', '0', '0', '1'), ('Duhon,Chris', '17:14', '2', '1.000', '2', '1.000', '2', '1.000', '8', '1', '3', '3', '2', '1', '2'), ('ORL', '240', '28', '.444', '8', '.364', '14', '.667', '78', '7', '28', '20', '12', '3', '17')]"
320102014,20120102,ATL,MIA,"[('Wade,Dwyane', '38:36', '4', '.235', '0', '.000', '4', '.667', '12', '0', '3', '10', '3', '1', '3'), ('James,LeBron', '38:33', '11', '.611', '0', '', '6', '.667', '28', '2', '7', '6', '0', '0', '4'), ('Bosh,Chris', '37:53', '8', '.444', '0', '.000', '3', '.750', '19', '0', '6', '1', '1', '0', '1'), ('Chalmers,Mario', '26:38', '2', '.400', '1', '.500', '1', '1.000', '6', '1', '3', '3', '1', '1', '5'), ('Anthony,Joel', '17:57', '1', '1.000', '0', '', '0', '', '2', '3', '6', '0', '0', '0', '0'), ('Haslem,Udonis', '29:40', '1', '.333', '0', '', '2', '.500', '4', '2', '10', '0', '0', '0', '0'), ('Battier,Shane', '24:05', '3', '.750', '3', '.750', '2', '.667', '11', '0', '2', '2', '0', '1', '1'), ('Cole,Norris', '17:58', '4', '.571', '1', '.333', '1', '1.000', '10', '0', '0', '1', '0', '0', '1'), ('Jones,James', '8:40', '0', '', '0', '', '0', '', '0', '1', '3', '0', '0', '0', '1'), ('MIA', '240', '34', '.466', '5', '.385', '19', '.679', '92', '9', '40', '23', '5', '3', '16')],[('Horford,Al', '39:09', '6', '.667', '0', '', '4', '1.000', '16', '3', '9', '2', '1', '2', '1'), ('Johnson,Joe', '37:40', '8', '.500', '3', '.600', '2', '.667', '21', '2', '5', '1', '0', '0', '2'), ('Teague,Jeff', '35:18', '7', '.636', '1', '.500', '0', '', '15', '0', '1', '5', '4', '0', '2'), ('Smith,Josh', '27:40', '4', '.333', '0', '', '1', '.500', '9', '1', '6', '3', '1', '2', '2'), ('Williams,Marvin', '22:28', '4', '.667', '0', '.000', '0', '', '8', '0', '3', '1', '0', '0', '0'), ('McGrady,Tracy', '25:32', '5', '.625', '3', '1.000', '3', '.429', '16', '1', '7', '4', '1', '0', '1'), ('Radmanovic,Vladimir', '20:20', '0', '.000', '0', '.000', '0', '', '0', '1', '4', '3', '2', '1', '1'), ('Pargo,Jannero', '12:35', '3', '.600', '2', '.667', '0', '', '8', '0', '1', '0', '1', '0', '0'), ('Green,Willie', '10:27', '0', '.000', '0', '.000', '1', '.500', '1', '0', '1', '0', '0', '0', '0'), ('Pachulia,Zaza', '8:51', '2', '.400', '0', '', '2', '1.000', '6', '2', '3', '0', '0', '0', '1'), ('ATL', '240', '39', '.476', '9', '.563', '13', '.650', '100', '10', '40', '19', '10', '5', '10')]"
320102017,20120102,IND,NJN,"[('Williams,Deron', '34:14', '6', '.429', '1', '.143', '9', '.818', '22', '1', '2', '8', '2', '1', '2'), ('Okur,Mehmet', '27:41', '3', '.429', '2', '.667', '0', '', '8', '2', '6', '2', '1', '0', '1'), ('James,Damion', '25:38', '4', '.444', '0', '', '2', '.500', '10', '3', '5', '0', '2', '2', '1'), ('Williams,Shelden', '22:30', '1', '.111', '0', '', '0', '', '2', '4', '6', '2', '0', '3', '1'), ('Gaines,Sundiata', '17:21', '4', '.667', '1', '.500', '3', '1.000', '12', '0', '2', '0', '1', '0', '2'), ('Brooks,MarShon', '31:56', '8', '.471', '2', '.400', '3', '.750', '21', '4', '7', '0', '2', '0', '1'), ('Williams,Shawne', '22:00', '3', '.333', '1', '.250', '0', '', '7', '2', '3', '0', '0', '0', '2'), ('Petro,Johan', '18:46', '1', '.333', '0', '', '4', '1.000', '6', '2', '4', '2', '0', '4', '0'), ('Morrow,Anthony', '15:10', '1', '.125', '0', '.000', '0', '', '2', '2', '4', '1', '0', '0', '0'), ('Stevenson,DeShawn', '10:22', '0', '.000', '0', '.000', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('Farmar,Jordan', '9:44', '2', '.400', '0', '.000', '0', '', '4', '0', '1', '0', '1', '0', '0'), ('Williams,Jordan', '2:51', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('Horner,Dennis', '1:48', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('NJN', '240', '33', '.371', '7', '.250', '21', '.808', '94', '20', '40', '15', '9', '10', '10')],[('George,Paul', '37:06', '8', '.800', '5', '1.000', '0', '', '21', '1', '3', '2', '1', '1', '2'), ('Granger,Danny', '32:27', '4', '.286', '3', '.429', '4', '.667', '15', '1', '6', '3', '2', '2', '2'), ('Collison,Darren', '25:34', '2', '.500', '1', '.500', '4', '1.000', '9', '0', '1', '7', '2', '0', '1'), ('West,David', '22:43', '6', '.600', '0', '', '1', '1.000', '13', '3', '5', '4', '0', '1', '0'), ('Hibbert,Roy', '21:12', '4', '.500', '0', '', '1', '.500', '9', '3', '6', '1', '0', '1', '1'), ('Hansbrough,Tyler', '28:01', '5', '.455', '0', '', '2', '.667', '12', '3', '7', '0', '1', '0', '2'), ('Jones,Dahntay', '22:09', '5', '.833', '1', '.500', '0', '', '11', '0', '3', '2', '0', '0', '2'), ('Hill,George', '19:49', '3', '.600', '2', '1.000', '0', '', '8', '0', '1', '2', '0', '0', '1'), ('Amundson,Lou', '14:37', '3', '.500', '0', '', '1', '.500', '7', '2', '6', '2', '0', '1', '2'), ('Stephenson,Lance', '13:31', '0', '.000', '0', '.000', '0', '', '0', '1', '3', '1', '1', '0', '2'), ('Price,A.J.', '2:51', '1', '.500', '1', '.500', '0', '', '3', '0', '1', '2', '0', '0', '0'), ('IND', '240', '41', '.526', '13', '.619', '13', '.722', '108', '14', '42', '26', '7', '6', '15')]"
320102018,20120102,TOR,NYK,"[('Chandler,Tyson', '43:01', '3', '.750', '0', '', '5', '.833', '11', '2', '10', '0', '2', '0', '2'), ('Anthony,Carmelo', '42:14', '13', '.419', '4', '.444', '5', '.625', '35', '1', '11', '4', '1', '0', '3'), ('Douglas,Toney', '36:34', '8', '.421', '4', '.364', '2', '.667', '22', '1', '4', '4', '1', '0', '1'), ('Harrellson,Josh', '33:01', '0', '.000', '0', '.000', '2', '1.000', '2', '1', '5', '0', '1', '1', '0'), ('Fields,Landry', '32:10', '1', '.143', '0', '.000', '3', '.750', '5', '0', '3', '5', '2', '2', '2'), ('Walker,Henry', '24:14', '2', '.333', '1', '.333', '2', '1.000', '7', '0', '1', '1', '0', '0', '1'), ('Bibby,Mike', '15:22', '0', '.000', '0', '.000', '0', '', '0', '0', '3', '0', '1', '0', '1'), ('Novak,Steve', '10:03', '1', '.333', '1', '.333', '0', '', '3', '0', '1', '0', '0', '0', '1'), ('Jordan,Jerome', '3:21', '0', '.000', '0', '', '0', '', '0', '1', '1', '0', '0', '0', '0'), ('NYK', '240', '28', '.359', '10', '.286', '19', '.760', '85', '6', '39', '14', '8', '3', '11')],[('Calderon,Jose', '43:01', '3', '.375', '1', '.250', '2', '1.000', '9', '1', '4', '12', '1', '0', '2'), ('Bargnani,Andrea', '37:54', '7', '.538', '0', '.000', '7', '.875', '21', '0', '5', '1', '0', '0', '3'), ('Butler,Rasual', '37:07', '5', '.417', '3', '.429', '0', '', '13', '1', '10', '0', '1', '0', '0'), ('DeRozan,DeMar', '34:35', '7', '.538', '2', '1.000', '5', '.833', '21', '0', '3', '2', '0', '0', '4'), ('Johnson,Amir', '24:37', '2', '.500', '0', '', '1', '.500', '5', '0', '3', '1', '2', '4', '4'), ('Magloire,Jamaal', '18:07', '0', '.000', '0', '', '0', '.000', '0', '1', '10', '1', '0', '0', '1'), ('Davis,Ed', '15:12', '1', '.200', '0', '', '0', '', '2', '1', '1', '1', '0', '0', '1'), ('Barbosa,Leandro', '13:16', '2', '.400', '0', '.000', '6', '.857', '10', '0', '4', '0', '0', '0', '1'), ('Johnson,James', '11:12', '2', '.500', '1', '1.000', '0', '', '5', '0', '0', '0', '1', '1', '1'), ('Carter,Anthony', '4:59', '1', '.500', '0', '', '2', '1.000', '4', '0', '4', '3', '0', '0', '1'), ('TOR', '240', '30', '.441', '7', '.412', '23', '.793', '90', '4', '44', '21', '5', '5', '18')]"
320102016,20120102,SAS,MIN,"[('Love,Kevin', '43:32', '8', '.533', '4', '.444', '4', '.800', '24', '3', '15', '1', '3', '2', '6'), ('Beasley,Michael', '43:06', '8', '.533', '2', '1.000', '1', '.500', '19', '1', '5', '3', '0', '1', '3'), ('Ridnour,Luke', '36:00', '7', '.700', '2', '.667', '3', '.750', '19', '0', '1', '9', '0', '1', '3'), ('Johnson,Wesley', '29:34', '6', '1.000', '2', '1.000', '0', '', '14', '0', '2', '1', '1', '1', '2'), ('Milicic,Darko', '21:59', '5', '.556', '0', '', '0', '', '10', '1', '6', '1', '0', '1', '0'), ('Rubio,Ricky', '23:41', '3', '.375', '0', '.000', '0', '', '6', '0', '2', '3', '0', '1', '2'), ('Tolliver,Anthony', '23:39', '1', '.333', '1', '.500', '2', '1.000', '5', '2', '6', '0', '0', '0', '1'), ('Williams,Derrick', '11:44', '3', '1.000', '1', '1.000', '0', '', '7', '0', '1', '0', '0', '0', '1'), ('Ellington,Wayne', '6:45', '0', '.000', '0', '', '2', '1.000', '2', '0', '0', '0', '0', '0', '1'), ('MIN', '240', '41', '.577', '12', '.571', '12', '.800', '106', '7', '38', '18', '4', '7', '19')],[('Jefferson,Richard', '33:16', '6', '.600', '4', '.571', '0', '', '16', '0', '2', '0', '1', '0', '0'), ('Parker,Tony', '30:40', '3', '.273', '0', '', '5', '.833', '11', '0', '2', '9', '2', '0', '0'), ('Duncan,Tim', '28:15', '7', '.583', '0', '', '2', '1.000', '16', '0', '2', '5', '0', '1', '1'), ('Blair,DeJuan', '27:46', '2', '.222', '0', '', '2', '1.000', '6', '3', '3', '2', '1', '0', '2'), ('Ginobili,Manu', '12:40', '3', '.500', '1', '.333', '1', '1.000', '8', '0', '2', '2', '1', '0', '0'), ('Anderson,James', '22:15', '1', '.167', '1', '.200', '1', '.500', '4', '0', '2', '1', '1', '0', '2'), ('Splitter,Tiago', '20:14', '5', '.714', '0', '', '2', '.500', '12', '1', '3', '0', '0', '1', '2'), ('Leonard,Kawhi', '17:22', '2', '.333', '0', '', '2', '1.000', '6', '2', '3', '1', '2', '0', '0'), ('Ford,T.J.', '17:20', '2', '.667', '0', '', '0', '', '4', '1', '2', '5', '1', '0', '1'), ('Green,Danny', '17:03', '3', '.500', '1', '.500', '2', '1.000', '9', '1', '3', '0', '0', '1', '1'), ('Bonner,Matt', '13:09', '2', '.333', '0', '.000', '0', '', '4', '1', '6', '1', '0', '0', '0'), ('SAS', '240', '36', '.439', '7', '.350', '17', '.810', '96', '9', '30', '26', '9', '3', '9')]"
320102006,20120102,OKC,DAL,"[('Nowitzki,Dirk', '36:01', '10', '.625', '1', '.200', '5', '.833', '26', '1', '6', '3', '2', '0', '2'), ('Kidd,Jason', '34:05', '0', '.000', '0', '', '0', '', '0', '0', '5', '9', '0', '0', '3'), ('Haywood,Brendan', '26:27', '3', '.500', '0', '', '0', '', '6', '3', '8', '0', '0', '2', '0'), ('Marion,Shawn', '26:06', '8', '.471', '1', '.500', '0', '', '17', '1', '4', '1', '0', '0', '0'), ('West,Delonte', '16:33', '2', '.400', '0', '.000', '0', '', '4', '0', '1', '0', '1', '0', '2'), ('Terry,Jason', '31:27', '6', '.500', '3', '.600', '0', '', '15', '0', '1', '3', '2', '1', '1'), ('Carter,Vince', '23:40', '3', '.333', '0', '', '8', '.889', '14', '0', '2', '3', '0', '1', '1'), ('Mahinmi,Ian', '21:08', '5', '.625', '0', '', '0', '', '10', '4', '9', '0', '1', '0', '1'), ('Odom,Lamar', '20:29', '2', '.500', '0', '.000', '4', '.800', '8', '2', '5', '2', '0', '0', '1'), ('Cardinal,Brian', '1:39', '0', '.000', '0', '.000', '0', '', '0', '0', '0', '0', '1', '0', '0'), ('Beaubois,Rodrigue', '1:25', '0', '', '0', '', '0', '', '0', '0', '0', '0', '1', '0', '1'), ('Jones,Dominique', '1:00', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('DAL', '240', '39', '.488', '5', '.313', '17', '.850', '100', '11', '41', '21', '8', '4', '12')],[('Ibaka,Serge', '41:24', '4', '.400', '0', '', '2', '1.000', '10', '5', '8', '1', '1', '2', '0'), ('Durant,Kevin', '39:17', '10', '.476', '3', '.500', '4', '.571', '27', '0', '2', '0', '0', '1', '3'), ('Westbrook,Russell', '35:24', '8', '.400', '0', '.000', '2', '.500', '18', '1', '8', '3', '3', '0', '2'), ('Perkins,Kendrick', '30:54', '1', '.333', '0', '', '5', '.833', '7', '4', '6', '1', '0', '1', '2'), ('Sefolosha,Thabo', '8:17', '0', '.000', '0', '.000', '0', '', '0', '0', '1', '1', '0', '0', '0'), ('Harden,James', '31:23', '5', '.455', '1', '.200', '5', '1.000', '16', '1', '7', '3', '2', '0', '3'), ('Maynor,Eric', '17:51', '3', '.750', '1', '.500', '2', '1.000', '9', '0', '0', '1', '0', '0', '1'), ('Collison,Nick', '12:20', '0', '', '0', '', '0', '', '0', '1', '5', '1', '0', '0', '0'), ('Hayward,Lazar', '10:14', '0', '.000', '0', '', '0', '', '0', '0', '3', '0', '0', '0', '1'), ('Mohammed,Nazr', '6:25', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '1', '0'), ('Jackson,Reggie', '5:32', '0', '.000', '0', '.000', '0', '', '0', '0', '1', '1', '0', '0', '0'), ('Aldrich,Cole', '1:00', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '1'), ('OKC', '240', '31', '.403', '5', '.263', '20', '.769', '87', '12', '41', '12', '6', '5', '13')]"
320102007,20120102,MIL,DEN,"[('Gallinari,Danilo', '35:34', '5', '.417', '1', '.200', '10', '.833', '21', '2', '10', '2', '0', '1', '4'), ('Lawson,Ty', '33:19', '7', '.538', '0', '.000', '2', '1.000', '16', '2', '3', '6', '1', '0', '1'), ('Afflalo,Arron', '25:39', '2', '.250', '0', '.000', '0', '', '4', '0', '4', '3', '0', '0', '1'), ('Koufos,Kosta', '19:17', '3', '.750', '0', '', '2', '1.000', '8', '2', '6', '0', '1', '1', '3'), ('Mozgov,Timofey', '14:44', '2', '.222', '0', '', '0', '', '4', '2', '6', '1', '1', '0', '1'), ('Miller,Andre', '29:54', '3', '.250', '0', '.000', '0', '', '6', '2', '7', '4', '2', '1', '0'), ('Harrington,Al', '29:07', '7', '.583', '1', '.200', '2', '.667', '17', '2', '8', '0', '0', '0', '2'), ('Fernandez,Rudy', '22:32', '1', '.333', '1', '.333', '2', '1.000', '5', '0', '1', '4', '1', '0', '2'), ('Andersen,Chris', '15:15', '0', '.000', '0', '', '0', '.000', '0', '1', '3', '1', '0', '1', '1'), ('Brewer,Corey', '14:39', '3', '.429', '1', '.500', '3', '.750', '10', '0', '1', '1', '1', '2', '1'), ('DEN', '240', '33', '.398', '4', '.211', '21', '.778', '91', '13', '49', '22', '7', '6', '16')],[('Delfino,Carlos', '42:17', '5', '.455', '3', '.500', '1', '.333', '14', '1', '9', '3', '3', '2', '1'), ('Jennings,Brandon', '37:02', '5', '.313', '0', '.000', '2', '1.000', '12', '2', '3', '3', '1', '0', '6'), ('Jackson,Stephen', '36:10', '7', '.389', '1', '.200', '2', '1.000', '17', '2', '3', '4', '2', '0', '3'), ('Bogut,Andrew', '32:10', '5', '.417', '0', '', '2', '.500', '12', '0', '7', '4', '1', '3', '0'), ('Ilyasova,Ersan', '19:43', '3', '.429', '0', '.000', '0', '', '6', '2', '4', '0', '0', '1', '2'), ('Mbah a Moute,Luc', '21:28', '3', '.500', '0', '', '0', '', '6', '1', '6', '0', '1', '2', '0'), ('Livingston,Shaun', '15:51', '1', '.250', '0', '', '0', '', '2', '0', '1', '1', '0', '0', '0'), ('Leuer,Jon', '14:01', '4', '.800', '0', '', '0', '', '8', '0', '2', '0', '0', '0', '0'), ('Udrih,Beno', '12:40', '3', '.500', '1', '.500', '0', '', '7', '0', '1', '4', '0', '0', '2'), ('Gooden,Drew', '6:06', '1', '.333', '0', '', '0', '', '2', '1', '2', '0', '0', '0', '0'), ('Sanders,Larry', '2:32', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('MIL', '240', '37', '.420', '5', '.263', '7', '.636', '86', '9', '38', '19', '8', '8', '14')]"
320102026,20120102,NOH,UTA,"[('Jefferson,Al', '34:18', '11', '.611', '0', '', '0', '.000', '22', '1', '6', '2', '1', '1', '1'), ('Harris,Devin', '27:29', '5', '.556', '3', '.500', '6', '.600', '19', '0', '1', '5', '0', '0', '3'), ('Millsap,Paul', '25:24', '3', '.429', '0', '.000', '0', '', '6', '2', '6', '1', '3', '0', '1'), ('Hayward,Gordon', '19:48', '1', '.333', '0', '.000', '1', '1.000', '3', '0', '2', '2', '0', '1', '1'), ('Bell,Raja', '19:03', '0', '.000', '0', '.000', '0', '', '0', '0', '1', '0', '0', '0', '0'), ('Howard,Josh', '25:44', '3', '.375', '0', '', '7', '.875', '13', '2', '3', '1', '0', '1', '0'), ('Favors,Derrick', '22:39', '4', '.667', '0', '', '1', '.500', '9', '1', '5', '0', '0', '2', '3'), ('Miles,C.J.', '21:10', '5', '.417', '1', '.500', '0', '', '11', '0', '4', '1', '2', '0', '0'), ('Watson,Earl', '20:31', '1', '.333', '0', '.000', '0', '', '2', '0', '1', '7', '0', '1', '2'), ('Kanter,Enes', '13:22', '2', '.500', '0', '', '0', '.000', '4', '2', '4', '1', '0', '0', '0'), ('Burks,Alec', '10:31', '2', '.500', '1', '1.000', '0', '', '5', '1', '3', '0', '0', '0', '1'), ('UTA', '240', '37', '.487', '5', '.333', '15', '.652', '94', '9', '36', '20', '6', '6', '12')],[('Jack,Jarrett', '39:38', '11', '.647', '1', '.333', '4', '1.000', '27', '1', '5', '11', '1', '2', '2'), ('Belinelli,Marco', '36:49', '2', '.222', '2', '.500', '0', '', '6', '0', '4', '1', '1', '0', '3'), ('Okafor,Emeka', '24:30', '3', '.375', '0', '', '1', '.500', '7', '1', '5', '2', '0', '0', '1'), ('Landry,Carl', '17:43', '1', '.250', '0', '', '1', '.500', '3', '0', '3', '2', '0', '0', '1'), ('Ariza,Trevor', '17:24', '2', '.500', '0', '', '0', '', '4', '0', '2', '1', '1', '0', '0'), ('Kaman,Chris', '28:44', '6', '.857', '0', '', '2', '1.000', '14', '2', '6', '1', '0', '0', '3'), ('Aminu,Al-Farouq', '28:42', '3', '.500', '0', '.000', '5', '.833', '11', '0', '1', '0', '1', '1', '1'), ('Smith,Jason', '25:03', '8', '.615', '0', '.000', '0', '', '16', '3', '8', '0', '1', '1', '2'), ('Johnson,Trey', '11:29', '1', '.500', '0', '', '0', '', '2', '0', '2', '3', '0', '0', '0'), ('Vasquez,Greivis', '9:58', '0', '.000', '0', '', '0', '', '0', '0', '1', '1', '0', '0', '2'), ('NOH', '240', '37', '.500', '3', '.300', '13', '.813', '90', '7', '37', '22', '5', '4', '15')]"
320103005,20120103,CHA,CLE,"[('Varejao,Anderson', '25:51', '4', '.667', '0', '', '1', '.500', '9', '1', '5', '0', '0', '0', '0'), ('Jamison,Antawn', '25:32', '7', '.438', '2', '.400', '3', '.600', '19', '1', '6', '1', '2', '2', '0'), ('Irving,Kyrie', '21:36', '8', '.800', '2', '1.000', '2', '1.000', '20', '0', '3', '6', '0', '2', '0'), ('Parker,Anthony', '20:53', '4', '.500', '3', '.600', '0', '', '11', '0', '2', '3', '1', '1', '1'), ('Casspi,Omri', '18:42', '2', '.667', '1', '.500', '0', '.000', '5', '1', '1', '2', '1', '0', '4'), ('Gee,Alonzo', '28:11', '4', '.500', '0', '.000', '0', '', '8', '1', '3', '2', '1', '0', '1'), ('Gibson,Daniel', '27:07', '3', '.375', '2', '.400', '0', '', '8', '0', '3', '1', '1', '1', '0'), ('Sessions,Ramon', '26:24', '3', '.375', '0', '.000', '5', '.714', '11', '0', '2', '9', '2', '0', '1'), ('Thompson,Tristan', '24:04', '7', '.438', '0', '', '2', '.333', '16', '5', '9', '1', '0', '2', '0'), ('Hollins,Ryan', '10:37', '1', '.333', '0', '', '0', '', '2', '0', '4', '0', '0', '0', '2'), ('Samuels,Samardo', '8:33', '1', '.333', '0', '', '2', '1.000', '4', '0', '3', '0', '1', '0', '0'), ('Harangody,Luke', '1:23', '1', '1.000', '0', '', '0', '', '2', '0', '0', '0', '0', '0', '0'), ('Eyenga,Christian', '1:07', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('CLE', '240', '45', '.500', '10', '.476', '15', '.577', '115', '9', '41', '25', '9', '8', '9')],[('Augustin,D.J.', '38:03', '10', '.556', '4', '.571', '2', '1.000', '26', '0', '4', '9', '1', '1', '4'), ('Maggette,Corey', '37:20', '4', '.333', '0', '.000', '13', '.929', '21', '1', '8', '2', '0', '0', '3'), ('Henderson,Gerald', '34:39', '8', '.533', '0', '', '0', '', '16', '2', '7', '2', '1', '0', '1'), ('White,D.J.', '31:13', '5', '.833', '0', '', '0', '', '10', '1', '7', '2', '0', '0', '0'), ('Diaw,Boris', '18:16', '0', '.000', '0', '.000', '0', '', '0', '0', '5', '2', '0', '1', '0'), ('Biyombo,Bismack', '20:52', '3', '.500', '0', '', '2', '.667', '8', '3', '5', '0', '0', '2', '0'), ('Mullens,Byron', '17:50', '7', '.538', '0', '', '0', '', '14', '2', '4', '2', '0', '2', '2'), ('Walker,Kemba', '12:41', '1', '.167', '0', '.000', '0', '', '2', '0', '0', '0', '0', '0', '0'), ('Brown,Derrick', '11:52', '1', '.500', '0', '', '0', '', '2', '1', '4', '0', '0', '0', '3'), ('Carroll,Matt', '8:28', '0', '.000', '0', '', '0', '', '0', '0', '0', '1', '0', '0', '0'), ('Diop,DeSagana', '6:37', '0', '.000', '0', '', '0', '', '0', '0', '2', '0', '0', '0', '0'), ('Higgins,Cory', '2:09', '1', '.250', '0', '.000', '0', '', '2', '0', '0', '0', '0', '0', '0'), ('CHA', '240', '40', '.444', '4', '.286', '17', '.895', '101', '10', '46', '20', '2', '6', '13')]"
320103004,20120103,ATL,CHI,"[('Rose,Derrick', '43:59', '8', '.364', '3', '.375', '11', '.846', '30', '0', '1', '7', '0', '1', '2'), ('Deng,Luol', '43:55', '7', '.467', '1', '.250', '6', '.750', '21', '0', '8', '2', '2', '1', '2'), ('Boozer,Carlos', '27:25', '5', '.385', '0', '', '1', '.500', '11', '2', '9', '0', '2', '1', '3'), ('Brewer,Ronnie', '22:40', '2', '.250', '0', '.000', '0', '', '4', '1', '4', '1', '0', '1', '0'), ('Noah,Joakim', '16:15', '0', '.000', '0', '', '2', '1.000', '2', '1', '4', '1', '1', '0', '1'), ('Korver,Kyle', '28:52', '1', '.250', '0', '.000', '0', '.000', '2', '2', '8', '1', '1', '1', '2'), ('Asik,Omer', '28:18', '1', '.333', '0', '', '0', '', '2', '2', '9', '2', '1', '3', '3'), ('Gibson,Taj', '23:56', '2', '.286', '0', '', '0', '', '4', '3', '4', '1', '0', '0', '1'), ('Lucas III,John', '4:07', '0', '.000', '0', '.000', '0', '', '0', '0', '0', '1', '0', '0', '0'), ('Butler,Jimmy', '0:33', '0', '', '0', '', '0', '', '0', '0', '0', '0', '0', '0', '0'), ('CHI', '240', '26', '.338', '4', '.235', '20', '.769', '76', '11', '47', '16', '7', '8', '14')],[('Johnson,Joe', '40:20', '3', '.176', '2', '.222', '2', '1.000', '10', '2', '4', '4', '3', '0', '1'), ('Horford,Al', '40:17', '7', '.500', '0', '.000', '2', '.500', '16', '3', '7', '2', '2', '0', '1'), ('Smith,Josh', '35:09', '6', '.462', '0', '.000', '3', '.500', '15', '3', '14', '2', '1', '2', '3'), ('Teague,Jeff', '34:39', '2', '.250', '0', '.000', '3', '.500', '7', '0', '1', '4', '1', '0', '2'), ('Williams,Marvin', '32:45', '5', '.500', '0', '', '4', '.571', '14', '1', '8', '2', '1', '0', '1'), ('McGrady,Tracy', '15:15', '1', '.250', '0', '', '0', '', '2', '0', '6', '2', '0', '0', '3'), ('Pargo,Jannero', '13:21', '1', '.333', '1', '1.000', '0', '', '3', '0', '1', '1', '0', '0', '0'), ('Radmanovic,Vladimir', '12:51', '1', '.250', '1', '.500', '0', '', '3', '1', '1', '2', '0', '1', '0'), ('Pachulia,Zaza', '7:43', '0', '.000', '0', '', '0', '', '0', '0', '1', '0', '0', '1', '1'), ('Green,Willie', '7:40', '2', '.500', '0', '', '0', '', '4', '0', '1', '0', '0', '0', '0'), ('ATL', '240', '28', '.350', '4', '.267', '14', '.560', '74', '10', '44', '19', '8', '4', '12')]"
