home_team,date,plays
UTAH,20131030,"[(""MISS Hayward 28' 3PT Jump Shot"", 43.0)]"
PHX,20131030,[]
SAC,20131030,"[(""MISS Cousins 4' Jump Shot"", 24.4), (""MISS Lawson 4' Jump Shot"", 27.3), (""MISS Lawson 13' Jump Shot"", 27.7), (""MISS Cousins 7' Jump Shot"", 30.9), (""'Thompson REBOUND (Off:1 Def:2)'"", 20.4), (""Thompson 1' Putback Dunk (2 PTS)"", 30.9), (""'MISS Fournier  3PT Jump Shot'"", 47.5), (""MISS Lawson 2' Layup"", 42.6), (""'MISS Foye  3PT Jump Shot'"", 94.2)]"
GS,20131030,[]
CHI,20131031,"[(""MISS Felton 25' 3PT Jump Shot"", 26.6), (""MISS Felton 9' Jump Shot"", 20.1), (""MISS Rose 3' Layup"", 25.5), (""MISS Noah 3' Tip Shot"", 25.6), (""MISS Anthony 21' Jump Shot"", 38.0), (""'Knicks Rebound'"", 23.3), (""'Chandler Free Throw 2 of 2 (7 PTS)'"", 24.1), (""Rose 11' Jump Shot (18 PTS) (Butler 1 AST)"", 55.8), (""MISS Anthony 26' 3PT Jump Shot"", 86.5), (""MISS Chandler 2' Tip Shot"", 93.4)]"
LAC,20131031,[]
CHA,20131101,"[(""MISS Irving 26' 3PT Jump Shot"", 22.1), (""MISS Miles 17' Jump Shot"", 24.4), (""Walker 25' 3PT Jump Shot (22 PTS) (Henderson 1 AST)"", 38.6), (""MISS Jack 27' 3PT Jump Shot"", 34.2)]"
ORL,20131101,[]
WSH,20131101,[]
ATL,20131101,[]
BOS,20131101,"[(""Wallace 25' 3PT Jump Shot (14 PTS) (Lee 1 AST)"", 22.8), (""MISS Wolters 5' Running Jump Shot"", 21.4), (""MISS Middleton 25' 3PT Jump Shot"", 35.1), (""MISS Wallace 26' 3PT Jump Shot"", 27.8), (""MISS Butler 25' 3PT Jump Shot"", 41.8), (""MISS Bass 2' Layup"", 23.0)]"
HOU,20131101,[]
MEM,20131101,"[(""MISS Gasol 5' Jump Shot"", 31.6), (""Gasol 1' Tip Shot (15 PTS)"", 31.6), (""MISS Billups 26' 3PT Jump Shot"", 49.4), (""''"", 50.0)]"
MIN,20131101,[]
BKN,20131101,[]
DEN,20131101,[]
PHX,20131101,"[(""Bledsoe 26' 3PT Jump Shot (10 PTS)"", 23.7), (""Hayward 25' 3PT Jump Shot (18 PTS)"", 33.3), (""Bledsoe 25' 3PT Jump Shot (18 PTS)"", 50.2)]"
SAC,20131101,"[(""MISS Thornton 25' 3PT Jump Shot"", 23.6)]"
LAL,20131101,"[(""MISS Blake 28' 3PT Jump Shot"", 23.3), (""Diaw 27' 3PT Jump Shot (14 PTS) (Ginobili 3 AST)"", 27.3), (""'MISS Blake  3PT Jump Shot'"", 21.3)]"
IND,20131102,[]
PHI,20131102,"[(""MISS Hawes 26' 3PT Jump Shot"", 21.7), (""Rose 24' 3PT Jump Shot (13 PTS) (Boozer 2 AST)"", 30.6), (""MISS Carter-Williams 5' Jump Shot"", 22.8), (""MISS Rose 2' Layup"", 32.3), (""MISS Deng 24' 3PT Jump Shot"", 52.2), (""MISS Deng 26' 3PT Jump Shot"", 40.8)]"
NO,20131102,[]
DAL,20131102,[]
MIL,20131102,[]
UTAH,20131102,[]
POR,20131102,[]
GS,20131102,[]
DET,20131103,[]
MIA,20131103,[]
ORL,20131103,[]
OKC,20131103,[]
NY,20131103,[]
LAL,20131103,"[(""MISS Martin 24' 3PT Jump Shot"", 20.3), (""Millsap 11' Jump Shot (14 PTS) (Teague 4 AST)"", 25.3), (""MISS Gasol 4' Hook Shot"", 34.6), (""'Hill REBOUND (Off:1 Def:4)'"", 24.0), (""MISS Korver 21' Jump Shot"", 42.0)]"
CLE,20131104,"[(""MISS Irving 6' Step Back Jump Shot"", 22.4), (""'Martin REBOUND (Off:1 Def:3)'"", 20.7), (""MISS Love 25' 3PT Jump Shot"", 86.7)]"
PHI,20131104,[]
MEM,20131104,"[(""MISS Green 24' 3PT Jump Shot"", 20.3), (""'MISS Allen  3PT Jump Shot'"", 26.9), (""MISS Sullinger 26' 3PT Jump Shot"", 33.1), (""MISS Green 25' 3PT Jump Shot"", 33.3)]"
LAC,20131104,[]
TOR,20131105,[]
BKN,20131105,[]
DET,20131105,[]
NY,20131105,"[(""MISS Felton 25' 3PT Jump Shot"", 21.8)]"
NO,20131105,[]
DAL,20131105,[]
DEN,20131105,[]
POR,20131105,[]
SAC,20131105,"[(""'MISS Thornton  3PT Jump Shot'"", 24.9), (""MISS Thomas 26' 3PT Jump Shot"", 40.8)]"
CHA,20131106,"[(""MISS Gay 6' Jump Shot"", 20.4), (""MISS DeRozan 17' Turnaround Jump Shot"", 21.2), (""MISS Johnson 1' Putback Layup"", 21.5), (""MISS DeRozan 7' Driving Jump Shot"", 26.1)]"
IND,20131106,[]
ORL,20131106,"[(""'MISS Nicholson  3PT Jump Shot'"", 21.6), (""Afflalo 13' Turnaround Jump Shot (11 PTS)"", 21.4), (""MISS Paul 25' 3PT Jump Shot"", 38.0), (""Vucevic 16' Jump Shot (24 PTS) (Nelson 8 AST)"", 21.4), (""MISS Redick 26' 3PT Jump Shot"", 33.3)]"
PHI,20131106,[]
BOS,20131106,[]
MEM,20131106,[]
MIL,20131106,"[(""Miles 25' 3PT Jump Shot (14 PTS) (Varejao 3 AST)"", 40.1), (""MISS Neal 4' Jump Shot"", 29.9), (""MISS Irving 1' Layup"", 23.6), (""MISS Mayo 6' Jump Shot"", 35.4), (""Butler 2' Tip Shot (10 PTS)"", 35.4), (""MISS Irving 24' 3PT Jump Shot"", 37.8)]"
MIN,20131106,[]
SA,20131106,"[(""MISS Bledsoe 25' 3PT Jump Shot"", 29.6), (""'Tucker  3PT Jump Shot (3 PTS) (Bledsoe 5 AST)'"", 34.4), (""Parker 5' Jump Shot (16 PTS) (Duncan 4 AST)"", 24.7), (""Plumlee 1' Reverse Layup (15 PTS) (Tucker 2 AST)"", 27.2), (""MISS Duncan 15' Jump Shot"", 29.5), (""Parker 16' Jump Shot (18 PTS)"", 33.7), (""MISS Bledsoe 12' Jump Shot"", 36.9), (""'Parker  Layup (20 PTS) (Duncan 5 AST)'"", 21.5), (""'MISS Bledsoe  3PT Jump Shot'"", 35.0), (""MISS Green 29' 3PT Jump Shot"", 44.3)]"
OKC,20131106,[]
MIA,20131107,[]
DEN,20131107,"[(""MISS Faried 2' Layup"", 20.8), (""Lawson 3' Floating Jump Shot (19 PTS)"", 21.5), (""MISS Horford 2' Layup"", 23.5), (""MISS Korver 24' 3PT Jump Shot"", 37.4), (""'MISS Horford  Layup'"", 30.7), (""MISS Horford 2' Putback Layup"", 31.6), (""'MISS Millsap Free Throw 1 of 2'"", 22.0), (""MISS Millsap 14' Jump Shot"", 42.6), (""MISS Horford 8' Turnaround Jump Shot"", 48.0)]"
HOU,20131107,"[(""'MISS W. Johnson  3PT Jump Shot'"", 21.5), (""MISS Nash 25' 3PT Jump Shot"", 21.0), (""MISS W. Johnson 2' Layup"", 24.9), (""Blake 25' 3PT Jump Shot (14 PTS) (Meeks 2 AST)"", 81.3), (""MISS Beverley 27' 3PT Running Bank Shot"", 96.0)]"
CHA,20131108,[]
IND,20131108,[]
ORL,20131108,"[(""MISS Harkless 24' 3PT Jump Shot"", 21.0), (""MISS Oladipo 44' 3PT Jump Shot"", 94.2)]"
PHI,20131108,[]
WSH,20131108,"[(""Nene 8' Turnaround Fadeaway (17 PTS)"", 20.3), (""MISS Ariza 24' 3PT Jump Shot"", 38.1), (""Garnett 19' Jump Shot (4 PTS) (D. Williams 3 AST)"", 31.8), (""MISS Wall 10' Jump Shot"", 30.7), (""MISS Wall 2' Layup"", 42.6), (""Nene 1' Tip Shot (20 PTS)"", 42.6), (""MISS Terry 32' 3PT Jump Shot"", 50.3), (""''"", 50.0)]"
DET,20131108,[]
CHI,20131108,[]
MIN,20131108,"[(""MISS Ellis 25' 3PT Jump Shot"", 21.4)]"
NO,20131108,[]
SA,20131108,"[(""MISS Thompson 27' 3PT Jump Shot"", 36.2), (""MISS Bogut 10' Jump Shot"", 24.5), (""MISS Iguodala 9' Driving Jump Shot"", 42.6)]"
PHX,20131108,[]
POR,20131108,[]
TOR,20131109,[]
ATL,20131109,"[(""Afflalo 25' 3PT Jump Shot (19 PTS) (Nelson 4 AST)"", 20.6)]"
BKN,20131109,"[(""MISS Johnson 24' 3PT Jump Shot"", 34.6)]"
CLE,20131109,"[(""Irving 25' 3PT Step Back Jump Shot (30 PTS)"", 20.7), (""MISS Young 26' 3PT Jump Shot"", 20.9), (""Jack 18' Jump Shot (15 PTS) (Irving 9 AST)"", 23.0), (""'MISS Jack  3PT Jump Shot'"", 26.2), (""'Thompson REBOUND (Off:6 Def:3)'"", 20.1), (""Young 1' Driving Layup (25 PTS)"", 35.1), (""MISS Irving 1' Layup"", 48.0), (""''"", 50.0)]"
MIA,20131109,"[(""MISS Crawford 27' 3PT Jump Shot"", 21.4), (""MISS Olynyk 16' Jump Bank Shot"", 33.9), (""Green 24' 3PT Jump Shot (24 PTS) (Wallace 7 AST)"", 94.2)]"
HOU,20131109,[]
MEM,20131109,[]
MIL,20131109,[]
SAC,20131109,[]
NY,20131110,[]
OKC,20131110,"[(""Beal 23' Jump Shot (29 PTS)"", 22.5), (""Beal 1' Driving Layup (31 PTS)"", 23.0), (""Durant 25' 3PT Pullup Jump Shot (29 PTS)"", 33.9), (""MISS Beal 12' Jump Shot"", 43.9), (""''"", 50.0)]"
PHX,20131110,[]
LAL,20131110,[]
CHA,20131111,[]
IND,20131111,[]
PHI,20131111,[]
BOS,20131111,[]
CHI,20131111,[]
HOU,20131111,"[(""MISS Gay 20' Turnaround Fadeaway Shot"", 22.1), (""Harden 1' Driving Layup (15 PTS)"", 23.0), (""MISS Parsons 15' Jump Shot"", 21.6), (""MISS DeRozan 5' Jump Shot"", 29.3), (""MISS Gay 4' Driving Layup"", 31.6), (""Johnson 1' Tip Shot (8 PTS)"", 31.6), (""'MISS Harden Free Throw 1 of 2'"", 20.2), (""MISS Gay 22' Jump Shot"", 37.4), (""'Raptors Rebound'"", 22.7), (""MISS Harden 21' Jump Shot"", 48.0), (""''"", 50.0)]"
UTAH,20131111,[]
POR,20131111,[]
LAC,20131111,"[(""MISS Martin 16' Jump Shot"", 37.8), (""MISS Pekovic 2' Layup"", 42.6), (""MISS Love 2' Tip Shot"", 48.0)]"
MIA,20131112,[]
DAL,20131112,[]
GS,20131112,[]
LAL,20131112,[]
ORL,20131113,"[(""MISS Henson 17' Jump Shot"", 22.0), (""Vucevic 2' Dunk (17 PTS) (Afflalo 6 AST)"", 20.2)]"
PHI,20131113,"[(""'MISS Jones  3PT Jump Shot'"", 34.7), (""MISS Wroten 1' Layup"", 26.4), (""'MISS Wroten  Tip Shot'"", 26.7), (""MISS Anderson 2' Layup"", 31.3), (""MISS Parsons 4' Jump Shot"", 23.7), (""Anderson 25' 3PT Jump Shot (34 PTS) (Wroten 11 AST)"", 37.8), (""MISS Parsons 21' Jump Shot"", 43.9), (""MISS Wroten 59' 3PT Jump Shot"", 50.2), (""''"", 50.0)]"
BOS,20131113,[]
MEM,20131113,[]
MIN,20131113,[]
ATL,20131113,[]
SA,20131113,[]
DEN,20131113,[]
UTAH,20131113,"[(""Jefferson 24' 3PT Jump Shot (19 PTS)"", 23.5), (""Holiday 24' 3PT Jump Shot (19 PTS) (Evans 4 AST)"", 20.4), (""MISS Gordon 6' Running Jump Shot"", 23.0), (""Williams 25' 3PT Jump Shot (12 PTS) (Garrett 4 AST)"", 27.9), (""Gordon 25' 3PT Jump Shot (16 PTS) (Holiday 5 AST)"", 21.3)]"
POR,20131113,"[(""Matthews 24' 3PT Step Back Jump Shot (11 PTS) (Lillard 8 AST)"", 20.6), (""MISS Aldridge 9' Jump Shot"", 22.7), (""Lopez 1' Tip Shot (13 PTS)"", 22.8), (""MISS Bledsoe 17' Jump Shot"", 25.0), (""MISS Christmas 16' Jump Shot"", 26.1), (""Plumlee 2' Layup (10 PTS) (Bledsoe 6 AST)"", 29.1), (""MISS Aldridge 9' Turnaround Jump Shot"", 33.3), (""MISS Bledsoe 1' Layup"", 21.1), (""'Aldridge REBOUND (Off:3 Def:8)'"", 20.5), (""Lillard 1' Driving Finger Roll Layup (11 PTS)"", 53.3), (""MISS Bledsoe 2' Layup"", 78.5), (""MISS Tucker 1' Tip Shot"", 78.5), (""MISS Mark Morris 1' Tip Shot"", 78.5)]"
SAC,20131113,[]
LAC,20131113,[]
NY,20131114,"[(""MISS Anthony 24' 3PT Jump Shot"", 33.2), (""MISS Smith 47' 3PT Running Jump Shot"", 48.7)]"
GS,20131114,"[(""MISS Durant 26' 3PT Pullup Jump Shot"", 22.4), (""Westbrook 29' 3PT Pullup Jump Shot (31 PTS) (Durant 8 AST)"", 80.1), (""Iguodala 16' Turnaround Fadeaway (14 PTS) (Thompson 2 AST)"", 78.5)]"
IND,20131115,[]
TOR,20131115,[]
ATL,20131115,[]
BOS,20131115,[]
CLE,20131115,[]
MIA,20131115,"[(""MISS Ellis 25' 3PT Jump Shot"", 31.4)]"
DEN,20131115,[]
PHX,20131115,"[(""MISS Bledsoe 25' 3PT Jump Shot"", 36.3), (""MISS Bledsoe 25' 3PT Jump Shot"", 38.5), (""MISS Johnson 26' 3PT Jump Shot"", 28.9), (""Tucker 24' 3PT Jump Shot (15 PTS) (Dragic 10 AST)"", 49.4), (""Johnson 9' Floating Jump Shot (10 PTS)"", 25.9), (""MISS Dragic 14' Turnaround Jump Shot"", 42.9), (""''"", 50.0)]"
UTAH,20131115,[]
LAL,20131115,"[(""MISS Meeks 25' 3PT Jump Shot"", 22.0), (""'Meeks  3PT Jump Shot (25 PTS) (Blake 10 AST)'"", 21.4), (""MISS Prince 25' 3PT Jump Shot"", 28.8), (""MISS Prince 24' 3PT Jump Shot"", 29.0), (""MISS Blake 20' Jump Shot"", 31.6), (""Randolph 2' Driving Finger Roll Layup (26 PTS)"", 22.6), (""'MISS Blake  3PT Jump Shot'"", 34.2)]"
SAC,20131115,[]
CHA,20131116,[]
ORL,20131116,[]
WSH,20131116,"[(""MISS Dellavedova 24' 3PT Jump Shot"", 38.5), (""Thompson 3' Putback Dunk (15 PTS)"", 25.1), (""'Irving Free Throw 1 of 2 (31 PTS)'"", 20.5), (""'Nene Free Throw 1 of 2 (22 PTS)'"", 21.6), (""'Gee REBOUND (Off:0 Def:2)'"", 22.6), (""MISS Nene 25' 3PT Jump Shot"", 50.2), (""''"", 50.0)]"
NY,20131116,[]
CHI,20131116,[]
HOU,20131116,[]
MIN,20131116,[]
NO,20131116,[]
MIL,20131116,[]
GS,20131116,[]
LAC,20131116,"[(""Redick 24' 3PT Jump Shot (25 PTS) (Paul 13 AST)"", 20.8)]"
TOR,20131117,"[(""Gay 2' Driving Layup (25 PTS) (DeRozan 3 AST)"", 48.0), (""''"", 50.0)]"
SAC,20131117,[]
LAL,20131117,[]
BKN,20131118,[]
CHI,20131118,"[(""Henderson 24' 3PT Jump Shot (14 PTS) (McRoberts 5 AST)"", 21.3), (""Rose 1' Driving Layup (11 PTS)"", 21.2), (""Deng 26' 3PT Jump Shot (21 PTS) (Rose 5 AST)"", 29.2)]"
OKC,20131118,"[(""MISS Durant 25' 3PT Jump Shot"", 23.8), (""MISS Lawson 24' 3PT Jump Shot"", 27.7), (""MISS Durant 24' 3PT Jump Shot"", 30.0), (""MISS Foye 26' 3PT Jump Shot"", 33.0), (""MISS Westbrook 15' Jump Shot"", 23.2), (""MISS Westbrook 4' Jump Shot"", 23.5), (""Durant 25' 3PT Jump Shot (38 PTS) (Ibaka 4 AST)"", 34.7), (""MISS Hickson 31' 3PT Turnaround Jump Shot"", 94.2)]"
DAL,20131118,[]
UTAH,20131118,[]
LAC,20131118,[]
WSH,20131119,"[(""MISS Martin 2' Layup"", 21.0), (""MISS Brewer 18' Jump Shot"", 22.3), (""Wall 22' Pullup Jump Shot (14 PTS)"", 23.8), (""Martin 25' 3PT Jump Shot (11 PTS) (Love 4 AST)"", 38.2), (""Webster 26' 3PT Jump Shot (17 PTS) (Wall 16 AST)"", 48.3), (""MISS Martin 15' Jump Shot"", 26.2)]"
DET,20131119,[]
MIA,20131119,[]
HOU,20131119,[]
SAC,20131119,"[(""Outlaw 15' Turnaround Jump Shot (4 PTS)"", 24.9), (""MISS Dragic 16' Jump Shot"", 33.9), (""MISS Marc Morris 24' 3PT Jump Shot"", 81.3), (""MISS Green 56' 3PT Jump Shot"", 48.7)]"
CHA,20131120,[]
CLE,20131120,[]
NY,20131120,"[(""'Smith  3PT Jump Shot (18 PTS) (Udrih 4 AST)'"", 21.1), (""Hill 25' 3PT Jump Shot (18 PTS) (George 4 AST)"", 21.8), (""Udrih 5' Driving Jump Shot (19 PTS)"", 24.7), (""MISS George 5' Driving Jump Shot"", 27.3), (""'MISS Smith  3PT Jump Shot'"", 28.9), (""MISS Bargnani 25' 3PT Jump Shot"", 29.4), (""MISS Hill 25' 3PT Jump Shot"", 54.7), (""MISS Hill 25' 3PT Jump Shot"", 61.7), (""'Anthony REBOUND (Off:8 Def:9)'"", 20.1), (""'George Free Throw 1 of 3 (24 PTS)'"", 20.2), (""'George Free Throw 2 of 3 (25 PTS)'"", 24.3), (""'George Free Throw 3 of 3 (26 PTS)'"", 26.8), (""MISS Anthony 11' Jump Shot"", 45.0), (""MISS Smith 2' Tip Shot"", 48.0), (""''"", 50.0)]"
ORL,20131120,[]
PHI,20131120,[]
ATL,20131120,[]
MIL,20131120,[]
MIN,20131120,[]
NO,20131120,[]
SA,20131120,[]
PHX,20131120,[]
DAL,20131120,"[(""MISS Parsons 2' Driving Layup"", 21.6), (""'Marion  3PT Jump Shot (13 PTS) (Ellis 9 AST)'"", 46.6), (""MISS Harden 26' 3PT Jump Shot"", 45.8), (""'Harden Free Throw 1 of 2 (23 PTS)'"", 21.4), (""'MISS Harden Free Throw 2 of 2'"", 22.3), (""MISS Harden 28' 3PT Jump Shot"", 40.8)]"
GS,20131120,"[(""MISS Conley 25' 3PT Jump Shot"", 24.4), (""'MISS Iguodala  3PT Pullup Jump Shot'"", 32.8), (""MISS Randolph 28' 3PT Step Back Jump Shot"", 34.9), (""MISS Prince 18' Turnaround Jump Shot"", 29.8), (""MISS Iguodala 8' Running Jump Shot"", 32.9), (""'Prince REBOUND (Off:0 Def:3)'"", 21.6), (""MISS Gasol 11' Turnaround Jump Shot"", 38.0), (""'Randolph REBOUND (Off:3 Def:8)'"", 22.7), (""'MISS Randolph  Tip Shot'"", 38.7), (""'Bogut REBOUND (Off:3 Def:11)'"", 21.0), (""MISS Iguodala 12' Turnaround Jump Shot"", 48.0), (""''"", 50.0)]"
OKC,20131121,[]
DEN,20131121,[]
CHA,20131122,[]
PHI,20131122,"[(""Butler 24' 3PT Jump Shot (37 PTS) (Ilyasova 6 AST)"", 24.7), (""Hawes 24' 3PT Jump Shot (23 PTS) (Turner 2 AST)"", 44.3), (""MISS Middleton 51' 3PT Jump Shot"", 50.3), (""''"", 50.0)]"
TOR,20131122,[]
BOS,20131122,[]
DET,20131122,"[(""MISS Carroll 24' 3PT Jump Shot"", 20.4)]"
MEM,20131122,[]
MIN,20131122,[]
NO,20131122,"[(""MISS Evans 2' Layup"", 20.5), (""Davis 2' Tip Shot (17 PTS)"", 20.5), (""Evans 3' Driving Layup (17 PTS) (Holiday 10 AST)"", 27.5), (""Irving 1' Driving Layup (22 PTS)"", 30.6), (""Gordon 24' 3PT Jump Shot (19 PTS) (Holiday 11 AST)"", 51.9), (""MISS Irving 2' Layup"", 26.2)]"
DAL,20131122,[]
POR,20131122,"[(""Batum 24' 3PT Jump Shot (17 PTS) (Aldridge 4 AST)"", 20.4), (""Matthews 20' Jump Shot (28 PTS)"", 22.6), (""MISS Gibson 16' Jump Shot"", 27.9), (""MISS Hinrich 26' 3PT Jump Shot"", 47.6), (""MISS Aldridge 16' Jump Shot"", 23.0), (""MISS Batum 24' 3PT Jump Shot"", 29.4), (""MISS Hinrich 2' Layup"", 37.9), (""'Mohammed REBOUND (Off:4 Def:5)'"", 20.6), (""MISS Dunleavy 27' 3PT Jump Shot"", 60.4), (""'Bulls Rebound'"", 20.7), (""MISS Deng 29' 3PT Jump Shot"", 48.7)]"
LAL,20131122,[]
LAC,20131123,"[(""MISS Crawford 25' 3PT Jump Shot"", 20.1), (""'Dudley  3PT Jump Shot (11 PTS) (Paul 8 AST)'"", 20.5), (""Paul 25' 3PT Jump Shot (19 PTS)"", 29.0), (""Paul 1' Driving Layup (21 PTS)"", 26.4), (""Griffin 2' Driving Dunk (16 PTS) (Paul 9 AST)"", 30.2), (""MISS Cousins 2' Layup"", 26.1), (""MISS Cousins 16' Jump Shot"", 78.5)]"
IND,20131123,[]
WSH,20131123,[]
ATL,20131123,"[(""'MISS Green  3PT Jump Shot'"", 23.7), (""MISS Carroll 25' 3PT Jump Shot"", 30.1)]"
MIA,20131123,"[(""James 27' 3PT Jump Shot (18 PTS) (Allen 2 AST)"", 21.5), (""MISS Afflalo 25' 3PT Jump Shot"", 32.5), (""James 18' Pullup Jump Shot (22 PTS)"", 35.5), (""MISS Afflalo 1' Driving Layup"", 36.4), (""MISS Oladipo 12' Fadeaway Jumper"", 42.6)]"
HOU,20131123,[]
MIL,20131123,[]
SA,20131123,[]
DEN,20131123,"[(""MISS Nowitzki 25' 3PT Jump Shot"", 20.9), (""Nowitzki 13' Fadeaway Jumper (27 PTS)"", 20.5), (""Foye 26' 3PT Jump Shot (17 PTS) (Chandler 3 AST)"", 38.2), (""MISS Ellis 9' Running Jump Shot"", 28.7), (""MISS Foye 25' 3PT Jump Shot"", 29.3), (""MISS Nowitzki 19' Jump Shot"", 37.9), (""'Faried REBOUND (Off:5 Def:9)'"", 20.6), (""MISS Ellis 2' Driving Layup"", 31.6), (""MISS Nowitzki 22' Turnaround Jump Shot"", 42.6)]"
GS,20131123,[]
BKN,20131124,[]
LAC,20131124,[]
ORL,20131124,[]
OKC,20131124,[]
LAL,20131124,[]
CHA,20131125,[]
IND,20131125,[]
DET,20131125,[]
MIA,20131125,[]
MEM,20131125,[]
DAL,20131125,[]
SA,20131125,[]
UTAH,20131125,"[(""MISS Snell 25' 3PT Jump Shot"", 20.9), (""MISS Williams 24' 3PT Jump Shot"", 20.9), (""Burke 10' Running Jump Shot (11 PTS)"", 21.6), (""Deng 19' Jump Shot (23 PTS)"", 23.6), (""MISS Hayward 11' Fadeaway Jumper"", 26.4), (""Jefferson 12' Running Jump Shot (10 PTS)"", 24.4), (""MISS Deng 18' Jump Shot"", 33.5), (""'MISS Noah Free Throw 1 of 2'"", 20.5), (""MISS Hayward 15' Fadeaway Jumper"", 39.5), (""'Deng REBOUND (Off:1 Def:8)'"", 21.0), (""MISS Deng 12' Jump Shot"", 43.7), (""MISS Boozer 5' Jump Shot"", 45.0), (""''"", 50.0)]"
POR,20131125,[]
TOR,20131126,"[(""MISS Johnson 24' 3PT Jump Shot"", 81.3), (""MISS Novak 3' Running Tip Shot"", 48.0)]"
WSH,20131126,"[(""MISS Ariza 26' 3PT Jump Shot"", 25.4), (""Gasol 3' Jump Shot (14 PTS) (Farmar 8 AST)"", 20.6), (""MISS Nene 3' Layup"", 22.0), (""Wall 17' Jump Shot (26 PTS)"", 23.0), (""Nene 2' Driving Layup (30 PTS) (Wall 9 AST)"", 21.8), (""MISS Young 24' 3PT Jump Shot"", 32.3), (""MISS Young 28' 3PT Jump Shot"", 33.5)]"
ATL,20131126,[]
NO,20131126,"[(""MISS Gordon 24' 3PT Jump Shot"", 26.5), (""MISS O'Neal 5' Jump Shot"", 23.7), (""'MISS Gordon  3PT Jump Shot'"", 86.7)]"
CHA,20131127,[]
ORL,20131127,[]
BOS,20131127,[]
BKN,20131127,"[(""MISS Young 27' 3PT Jump Shot"", 28.2), (""MISS Anderson 26' 3PT Jump Shot"", 30.7), (""MISS Johnson 3' Layup"", 20.8), (""MISS Young 2' Driving Layup"", 22.5), (""W. Johnson 1' Driving Slam Dunk (4 PTS)"", 23.3), (""MISS Pierce 10' Turnaround Jump Shot"", 22.0), (""MISS Anderson 15' Jump Shot"", 22.7), (""MISS Johnson 2' Driving Layup"", 23.8), (""MISS Garnett 17' Jump Shot"", 26.5), (""MISS Pierce 27' 3PT Jump Shot"", 43.0)]"
CLE,20131127,[]
DET,20131127,[]
HOU,20131127,[]
MIL,20131127,"[(""'MISS Webster  3PT Jump Shot'"", 20.5), (""MISS Ariza 26' 3PT Jump Shot"", 27.1), (""Webster 24' 3PT Jump Shot (18 PTS)"", 31.6), (""'Ariza  Layup (10 PTS)'"", 31.3), (""MISS Knight 16' Jump Shot"", 26.2), (""MISS Middleton 25' 3PT Jump Shot"", 51.6), (""Mayo 25' 3PT Jump Shot (21 PTS)"", 37.8), (""MISS Wall 5' Jump Shot"", 43.9), (""''"", 50.0)]"
MIN,20131127,"[(""MISS Love 24' 3PT Jump Shot"", 20.7), (""MISS Love 24' 3PT Jump Shot"", 32.3)]"
OKC,20131127,[]
DAL,20131127,"[(""MISS Thompson 24' 3PT Pullup Jump Shot"", 21.2)]"
PHX,20131127,[]
LAC,20131127,[]
CHA,20131129,[]
ORL,20131129,[]
TOR,20131129,[]
ATL,20131129,"[(""MISS Martin 24' 3PT Jump Shot"", 20.7), (""Millsap 24' 3PT Jump Shot (15 PTS) (Teague 5 AST)"", 21.4), (""MISS Ellis 3' Driving Hook Shot"", 22.4), (""MISS Teague 2' Driving Layup"", 32.3), (""MISS Nowitzki 17' Jump Shot"", 23.0), (""'Millsap REBOUND (Off:1 Def:5)'"", 20.5), (""Horford 19' Jump Shot (17 PTS) (Teague 6 AST)"", 58.4), (""MISS Carter 20' Jump Shot"", 78.5)]"
